Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Guti,es ESP,"FW,MF",18,13,3.0,3.0,2008-2009,dd0a0fa1,Real-Madrid,"1,198",13.3,5.0,0.0,37.0,1,12.0,Real-Madrid
,Klaas-Jan Huntelaar,nl NED,FW,20,13,1.0,8.0,2008-2009,5042e5c2,Real-Madrid,"1,123",12.5,3.0,1.0,37.0,11,72.0,Real-Madrid
,Christoph Metzelder,de GER,DF,12,9,0.0,0.0,2008-2009,3f866377,Real-Madrid,867,9.6,1.0,0.0,37.0,13,66.0,Real-Madrid
,Miguel Torres,es ESP,DF,14,9,0.0,0.0,2008-2009,44b61913,Real-Madrid,834,9.3,0.0,0.0,37.0,1,55.0,Real-Madrid
,Mahamadou Diarra,ml MLI,MF,9,7,0.0,0.0,2008-2009,4a6c3ade,Real-Madrid,614,6.8,2.0,0.0,37.0,12,53.0,Real-Madrid
,Míchel Salgado,es ESP,DF,9,6,0.0,0.0,2008-2009,68f36bc6,Real-Madrid,642,7.1,5.0,1.0,37.0,1,3.0,Real-Madrid
,Ruud van Nistelrooy,nl NED,FW,6,6,1.0,4.0,2008-2009,80a30989,Real-Madrid,465,5.2,0.0,1.0,37.0,11,51.0,Real-Madrid
,Royston Drenthe,nl NED,"DF,MF",20,5,0.0,0.0,2008-2009,3d512ff2,Real-Madrid,671,7.5,3.0,0.0,37.0,11,65.0,Real-Madrid
,Rubén de la Red,es ESP,MF,7,5,1.0,1.0,2008-2009,75b08b25,Real-Madrid,406,4.5,1.0,0.0,37.0,1,49.0,Real-Madrid
,Javi García,es ESP,"DF,MF",15,3,0.0,0.0,2008-2009,167c1bb0,Real-Madrid,490,5.4,5.0,0.0,37.0,1,35.0,Real-Madrid
,Javier Saviola,ar ARG,FW,8,1,1.0,1.0,2008-2009,de544fdb,Real-Madrid,188,2.1,0.0,0.0,37.0,5,67.0,Real-Madrid
,Gary Kagelmacher,uy URU,DF,1,1,,0.0,2008-2009,2e9f252,Real-Madrid,57,0.6,0.0,0.0,37.0,8,73.0,Real-Madrid
,Miguel Palanca,es ESP,"FW,MF",3,0,0.0,0.0,2008-2009,005ade52,Real-Madrid,112,1.2,1.0,0.0,37.0,1,74.0,Real-Madrid
,Daniel Parejo,es ESP,MF,5,0,0.0,0.0,2008-2009,7460ca0d,Real-Madrid,84,0.9,1.0,0.0,37.0,1,75.0,Real-Madrid
,Julien Faubert,fr FRA,"DF,FW",2,0,0.0,0.0,2008-2009,525642e0,Real-Madrid,55,0.6,0.0,0.0,37.0,4,,Real-Madrid
,Marcos Tébar,es ESP,"DF,MF",1,0,,0.0,2008-2009,1e806be7,Real-Madrid,33,0.4,0.0,0.0,37.0,1,77.0,Real-Madrid
,Alberto Bueno,es ESP,"FW,MF",3,0,0.0,0.0,2008-2009,9b878773,Real-Madrid,26,0.3,0.0,0.0,37.0,1,78.0,Real-Madrid
,﻿Iker Casillas,es ESP,GK,38,38,0.0,0.0,2009-2010,1ddbb0da,Real-Madrid,"3,420",38.0,0.0,0.0,37.0,1,1.0,Real-Madrid
,Xabi Alonso,es ESP,MF,34,34,3.0,3.0,2009-2010,dc001a06,Real-Madrid,"3,010",33.4,11.0,0.0,37.0,1,79.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",35,34,8.0,4.0,2009-2010,603116a7,Real-Madrid,"2,995",33.3,6.0,0.0,37.0,2,59.0,Real-Madrid
,Sergio Ramos,es ESP,DF,33,33,2.0,4.0,2009-2010,08511d65,Real-Madrid,"2,901",32.2,12.0,1.0,37.0,1,38.0,Real-Madrid
,Raúl Albiol,es ESP,DF,33,32,0.0,0.0,2009-2010,4bd414c1,Real-Madrid,"2,844",31.6,4.0,1.0,37.0,1,80.0,Real-Madrid
,Álvaro Arbeloa,es ESP,DF,30,30,1.0,2.0,2009-2010,6dc73abd,Real-Madrid,"2,646",29.4,10.0,0.0,37.0,1,34.0,Real-Madrid
,Cristiano Ronaldo,pt POR,"FW,MF",29,28,7.0,26.0,2009-2010,dea698d9,Real-Madrid,"2,461",27.3,4.0,2.0,37.0,3,81.0,Real-Madrid
,Gonzalo Higuaín,ar ARG,"FW,MF",32,28,4.0,27.0,2009-2010,8a08491a,Real-Madrid,"2,351",26.1,3.0,0.0,37.0,5,57.0,Real-Madrid
,Esteban Granero,es ESP,MF,31,21,4.0,3.0,2009-2010,1b17ed86,Real-Madrid,"1,860",20.7,2.0,0.0,37.0,1,82.0,Real-Madrid
,Kaká,br BRA,"FW,MF",25,21,5.0,8.0,2009-2010,b2d6ea70,Real-Madrid,"1,815",20.2,3.0,0.0,37.0,2,83.0,Real-Madrid
,Ezequiel Garay,ar ARG,DF,20,19,1.0,1.0,2009-2010,c3fb1be,Real-Madrid,"1,685",18.7,5.0,0.0,37.0,5,84.0,Real-Madrid
,Lassana Diarra,fr FRA,MF,23,19,0.0,1.0,2009-2010,79584585,Real-Madrid,"1,672",18.6,9.0,1.0,37.0,4,70.0,Real-Madrid
,Rafael van der Vaart,nl NED,MF,26,16,6.0,6.0,2009-2010,41473b67,Real-Madrid,"1,198",13.3,1.0,0.0,37.0,11,71.0,Real-Madrid
,Karim Benzema,fr FRA,FW,27,14,3.0,8.0,2009-2010,70d74ece,Real-Madrid,"1,312",14.6,0.0,0.0,37.0,4,85.0,Real-Madrid
,Fernando Gago,ar ARG,MF,18,14,1.0,0.0,2009-2010,86337bd,Real-Madrid,"1,175",13.1,4.0,0.0,37.0,5,58.0,Real-Madrid
,Guti,es ESP,"FW,MF",26,10,6.0,2.0,2009-2010,dd0a0fa1,Real-Madrid,"1,273",14.1,5.0,0.0,37.0,1,12.0,Real-Madrid
,Pepe,pt POR,"DF,MF",10,10,0.0,1.0,2009-2010,c906ce0f,Real-Madrid,853,9.5,1.0,0.0,37.0,3,62.0,Real-Madrid
,Raúl,es ESP,FW,30,8,1.0,5.0,2009-2010,2b81295d,Real-Madrid,"1,061",11.8,3.0,0.0,37.0,1,7.0,Real-Madrid
,Mahamadou Diarra,ml MLI,MF,15,4,0.0,0.0,2009-2010,4a6c3ade,Real-Madrid,489,5.4,2.0,0.0,37.0,12,53.0,Real-Madrid
,Royston Drenthe,nl NED,"DF,MF",8,3,0.0,0.0,2009-2010,3d512ff2,Real-Madrid,282,3.1,2.0,0.0,37.0,11,65.0,Real-Madrid
,Christoph Metzelder,de GER,DF,2,2,0.0,0.0,2009-2010,3f866377,Real-Madrid,180,2.0,0.0,0.0,37.0,13,66.0,Real-Madrid
,Ruud van Nistelrooy,nl NED,FW,1,0,1.0,1.0,2009-2010,80a30989,Real-Madrid,13,0.1,0.0,0.0,37.0,11,51.0,Real-Madrid
,Juanfran,es ESP,"DF,FW",1,0,0.0,0.0,2009-2010,9ba48d64,Real-Madrid,7,0.1,0.0,0.0,37.0,1,86.0,Real-Madrid
,Marcos Alonso,es ESP,"DF,MF",1,0,0.0,0.0,2009-2010,f4290206,Real-Madrid,3,0.0,0.0,0.0,37.0,1,87.0,Real-Madrid
,Pedro Mosquera,es ESP,MF,1,0,0.0,0.0,2009-2010,c5fa58ea,Real-Madrid,2,0.0,0.0,0.0,37.0,1,88.0,Real-Madrid
,﻿Iker Casillas,es ESP,GK,35,35,0.0,0.0,2010-2011,1ddbb0da,Real-Madrid,"3,062",34.0,3.0,1.0,37.0,1,1.0,Real-Madrid
,Cristiano Ronaldo,pt POR,"FW,MF",34,32,9.0,40.0,2010-2011,dea698d9,Real-Madrid,"2,914",32.4,2.0,0.0,37.0,3,81.0,Real-Madrid
,Ricardo Carvalho,pt POR,DF,33,31,0.0,3.0,2010-2011,57e7081e,Real-Madrid,"2,773",30.8,11.0,2.0,37.0,3,89.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",32,31,4.0,3.0,2010-2011,603116a7,Real-Madrid,"2,741",30.5,7.0,0.0,37.0,2,59.0,Real-Madrid
,Sergio Ramos,es ESP,DF,31,30,2.0,3.0,2010-2011,08511d65,Real-Madrid,"2,703",30.0,11.0,1.0,37.0,1,38.0,Real-Madrid
,Mesut Özil,de GER,MF,36,30,16.0,6.0,2010-2011,16380240,Real-Madrid,"2,523",28.0,2.0,0.0,37.0,13,90.0,Real-Madrid
,Xabi Alonso,es ESP,MF,34,29,5.0,0.0,2010-2011,dc001a06,Real-Madrid,"2,665",29.6,12.0,0.0,37.0,1,79.0,Real-Madrid
,Ángel Di María,ar ARG,"FW,MF",35,29,10.0,6.0,2010-2011,19cda00b,Real-Madrid,"2,297",25.5,6.0,0.0,37.0,5,91.0,Real-Madrid
,Pepe,pt POR,"DF,MF",26,25,0.0,1.0,2010-2011,c906ce0f,Real-Madrid,"2,224",24.7,7.0,1.0,37.0,3,62.0,Real-Madrid
,Karim Benzema,fr FRA,FW,33,20,4.0,15.0,2010-2011,70d74ece,Real-Madrid,"1,898",21.1,1.0,0.0,37.0,4,85.0,Real-Madrid
,Álvaro Arbeloa,es ESP,DF,26,20,1.0,0.0,2010-2011,6dc73abd,Real-Madrid,"1,861",20.7,6.0,1.0,37.0,1,34.0,Real-Madrid
,Sami Khedira,de GER,MF,25,20,1.0,0.0,2010-2011,38ac43d3,Real-Madrid,"1,849",20.5,7.0,0.0,37.0,13,92.0,Real-Madrid
,Lassana Diarra,fr FRA,MF,26,19,2.0,0.0,2010-2011,79584585,Real-Madrid,"1,740",19.3,11.0,0.0,37.0,4,70.0,Real-Madrid
,Gonzalo Higuaín,ar ARG,"FW,MF",17,16,5.0,10.0,2010-2011,8a08491a,Real-Madrid,"1,285",14.3,1.0,0.0,37.0,5,57.0,Real-Madrid
,Raúl Albiol,es ESP,DF,20,13,0.0,0.0,2010-2011,4bd414c1,Real-Madrid,"1,158",12.9,3.0,1.0,37.0,1,80.0,Real-Madrid
,Kaká,br BRA,"FW,MF",14,11,4.0,7.0,2010-2011,b2d6ea70,Real-Madrid,802,8.9,0.0,0.0,37.0,2,83.0,Real-Madrid
,Esteban Granero,es ESP,MF,19,8,2.0,1.0,2010-2011,1b17ed86,Real-Madrid,784,8.7,4.0,0.0,37.0,1,82.0,Real-Madrid
,Emmanuel Adebayor,tg TOG,FW,14,6,0.0,5.0,2010-2011,936d9e3e,Real-Madrid,744,8.3,0.0,0.0,37.0,109,,Real-Madrid
,Ezequiel Garay,ar ARG,DF,5,4,0.0,0.0,2010-2011,c3fb1be,Real-Madrid,330,3.7,0.0,0.0,37.0,5,84.0,Real-Madrid
,Sergio Canales,es ESP,MF,10,3,1.0,0.0,2010-2011,6de370d,Real-Madrid,286,3.2,2.0,0.0,37.0,1,93.0,Real-Madrid
,Antonio Adán,es ESP,GK,3,2,0.0,0.0,2010-2011,65d62814,Real-Madrid,260,2.9,0.0,0.0,37.0,1,94.0,Real-Madrid
,Nacho,es ESP,DF,2,2,0.0,0.0,2010-2011,2946f9a1,Real-Madrid,141,1.6,0.0,0.0,37.0,1,95.0,Real-Madrid
,Fernando Gago,ar ARG,MF,4,1,0.0,0.0,2010-2011,86337bd,Real-Madrid,99,1.1,0.0,0.0,37.0,5,58.0,Real-Madrid
,Jerzy Dudek,pl POL,GK,1,1,0.0,0.0,2010-2011,1064659d,Real-Madrid,76,0.8,0.0,0.0,37.0,14,69.0,Real-Madrid
,Pedro León,es ESP,"FW,MF",6,0,1.0,0.0,2010-2011,d66b9872,Real-Madrid,143,1.6,1.0,0.0,37.0,1,96.0,Real-Madrid
,Mahamadou Diarra,ml MLI,MF,3,0,0.0,0.0,2010-2011,4a6c3ade,Real-Madrid,24,0.3,0.0,0.0,37.0,12,53.0,Real-Madrid
,Jesús,es ESP,GK,1,0,,0.0,2010-2011,fba3c8c1,Real-Madrid,14,0.2,0.0,0.0,37.0,1,97.0,Real-Madrid
,Juankar,es ESP,"DF,FW",1,0,0.0,0.0,2010-2011,9a12436,Real-Madrid,10,0.1,0.0,0.0,37.0,1,98.0,Real-Madrid
,Tomás Mejías,es ESP,GK,1,0,0.0,0.0,2010-2011,dc0c0fd9,Real-Madrid,8,0.1,0.0,0.0,37.0,1,99.0,Real-Madrid
,Joselu,es ESP,FW,1,0,,1.0,2010-2011,6265208f,Real-Madrid,7,0.1,0.0,0.0,37.0,1,100.0,Real-Madrid
,Álex Fernández,es ESP,"DF,MF",1,0,0.0,0.0,2010-2011,677a35,Real-Madrid,3,0.0,0.0,0.0,37.0,1,101.0,Real-Madrid
,Álvaro Morata,es ESP,FW,1,0,0.0,0.0,2010-2011,129af0db,Real-Madrid,3,0.0,0.0,0.0,37.0,1,102.0,Real-Madrid
,﻿Cristiano Ronaldo,pt POR,"FW,MF",38,37,12.0,46.0,2011-2012,dea698d9,Real-Madrid,"3,350",37.2,4.0,0.0,37.0,3,81.0,Real-Madrid
,Iker Casillas,es ESP,GK,37,37,0.0,0.0,2011-2012,1ddbb0da,Real-Madrid,"3,330",37.0,1.0,0.0,37.0,1,1.0,Real-Madrid
,Xabi Alonso,es ESP,MF,36,35,5.0,1.0,2011-2012,dc001a06,Real-Madrid,"3,138",34.9,13.0,0.0,37.0,1,79.0,Real-Madrid
,Sergio Ramos,es ESP,DF,34,34,4.0,3.0,2011-2012,08511d65,Real-Madrid,"3,054",33.9,12.0,1.0,37.0,1,38.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",32,31,4.0,3.0,2011-2012,603116a7,Real-Madrid,"2,714",30.2,3.0,0.0,37.0,2,59.0,Real-Madrid
,Mesut Özil,de GER,MF,35,30,18.0,4.0,2011-2012,16380240,Real-Madrid,"2,553",28.4,5.0,1.0,37.0,13,90.0,Real-Madrid
,Pepe,pt POR,"DF,MF",29,29,0.0,1.0,2011-2012,c906ce0f,Real-Madrid,"2,548",28.3,10.0,1.0,37.0,3,62.0,Real-Madrid
,Karim Benzema,fr FRA,FW,34,26,8.0,21.0,2011-2012,70d74ece,Real-Madrid,"2,242",24.9,0.0,0.0,37.0,4,85.0,Real-Madrid
,Álvaro Arbeloa,es ESP,DF,26,26,2.0,0.0,2011-2012,6dc73abd,Real-Madrid,"2,218",24.6,9.0,0.0,37.0,1,34.0,Real-Madrid
,Sami Khedira,de GER,MF,28,20,2.0,2.0,2011-2012,38ac43d3,Real-Madrid,"1,888",21.0,4.0,1.0,37.0,13,92.0,Real-Madrid
,Gonzalo Higuaín,ar ARG,"FW,MF",35,18,6.0,22.0,2011-2012,8a08491a,Real-Madrid,"1,712",19.0,4.0,0.0,37.0,5,57.0,Real-Madrid
,Kaká,br BRA,"FW,MF",27,17,5.0,5.0,2011-2012,b2d6ea70,Real-Madrid,"1,378",15.3,3.0,0.0,37.0,2,83.0,Real-Madrid
,Ángel Di María,ar ARG,"FW,MF",23,16,14.0,5.0,2011-2012,19cda00b,Real-Madrid,"1,326",14.7,6.0,1.0,37.0,5,91.0,Real-Madrid
,Lassana Diarra,fr FRA,MF,17,15,0.0,0.0,2011-2012,79584585,Real-Madrid,"1,137",12.6,5.0,0.0,37.0,4,70.0,Real-Madrid
,Fábio Coentrão,pt POR,DF,20,12,3.0,0.0,2011-2012,0f8bd0a6,Real-Madrid,"1,229",13.7,5.0,0.0,37.0,3,103.0,Real-Madrid
,Raphaël Varane,fr FRA,"DF,MF",9,7,0.0,1.0,2011-2012,9f8e9423,Real-Madrid,682,7.6,0.0,0.0,37.0,4,104.0,Real-Madrid
,Esteban Granero,es ESP,MF,17,7,1.0,0.0,2011-2012,1b17ed86,Real-Madrid,641,7.1,3.0,0.0,37.0,1,82.0,Real-Madrid
,Ricardo Carvalho,pt POR,DF,8,7,1.0,0.0,2011-2012,57e7081e,Real-Madrid,601,6.7,5.0,0.0,37.0,3,89.0,Real-Madrid
,José Callejón,es ESP,"FW,MF",25,5,0.0,5.0,2011-2012,78841da9,Real-Madrid,711,7.9,0.0,0.0,37.0,1,105.0,Real-Madrid
,Raúl Albiol,es ESP,DF,10,5,0.0,0.0,2011-2012,4bd414c1,Real-Madrid,621,6.9,1.0,0.0,37.0,1,80.0,Real-Madrid
,Nuri Şahin,tr TUR,MF,4,2,0.0,0.0,2011-2012,f4081572,Real-Madrid,130,1.4,0.0,0.0,37.0,15,106.0,Real-Madrid
,Hamit Altıntop,tr TUR,"DF,MF",5,1,0.0,1.0,2011-2012,98e33da5,Real-Madrid,164,1.8,0.0,0.0,37.0,15,107.0,Real-Madrid
,Antonio Adán,es ESP,GK,1,1,0.0,0.0,2011-2012,65d62814,Real-Madrid,90,1.0,0.0,0.0,37.0,1,94.0,Real-Madrid
,Jesé,es ESP,"FW,MF",1,0,0.0,0.0,2011-2012,4a537185,Real-Madrid,11,0.1,0.0,0.0,37.0,1,108.0,Real-Madrid
,Álvaro Morata,es ESP,FW,1,0,0.0,0.0,2011-2012,129af0db,Real-Madrid,10,0.1,0.0,0.0,37.0,1,102.0,Real-Madrid
,﻿Cristiano Ronaldo,pt POR,"FW,MF",34,30,10.0,34.0,2012-2013,dea698d9,Real-Madrid,"2,716",30.2,9.0,0.0,37.0,3,81.0,Real-Madrid
,Pepe,pt POR,"DF,MF",28,26,1.0,1.0,2012-2013,c906ce0f,Real-Madrid,"2,347",26.1,7.0,0.0,37.0,3,62.0,Real-Madrid
,Sergio Ramos,es ESP,DF,26,26,0.0,4.0,2012-2013,08511d65,Real-Madrid,"2,267",25.2,9.0,1.0,37.0,1,38.0,Real-Madrid
,Luka Modrić,hr CRO,MF,33,25,3.0,3.0,2012-2013,6025fab1,Real-Madrid,"2,179",24.2,8.0,0.0,37.0,16,109.0,Real-Madrid
,Álvaro Arbeloa,es ESP,DF,26,25,2.0,0.0,2012-2013,6dc73abd,Real-Madrid,"2,070",23.0,7.0,0.0,37.0,1,34.0,Real-Madrid
,Mesut Özil,de GER,MF,32,23,13.0,9.0,2012-2013,16380240,Real-Madrid,"2,035",22.6,5.0,0.0,37.0,13,90.0,Real-Madrid
,Xabi Alonso,es ESP,MF,28,22,5.0,0.0,2012-2013,dc001a06,Real-Madrid,"2,149",23.9,11.0,0.0,37.0,1,79.0,Real-Madrid
,Ángel Di María,ar ARG,"FW,MF",32,22,9.0,7.0,2012-2013,19cda00b,Real-Madrid,"1,964",21.8,4.0,1.0,37.0,5,91.0,Real-Madrid
,Karim Benzema,fr FRA,FW,30,19,12.0,11.0,2012-2013,70d74ece,Real-Madrid,"1,770",19.7,0.0,0.0,37.0,4,85.0,Real-Madrid
,Sami Khedira,de GER,MF,25,19,2.0,3.0,2012-2013,38ac43d3,Real-Madrid,"1,747",19.4,5.0,0.0,37.0,13,92.0,Real-Madrid
,Gonzalo Higuaín,ar ARG,"FW,MF",28,19,5.0,16.0,2012-2013,8a08491a,Real-Madrid,"1,746",19.4,4.0,1.0,37.0,5,57.0,Real-Madrid
,Michael Essien,gh GHA,"DF,MF",21,19,0.0,2.0,2012-2013,d6577282,Real-Madrid,"1,691",18.8,4.0,0.0,37.0,17,110.0,Real-Madrid
,Iker Casillas,es ESP,GK,19,18,0.0,0.0,2012-2013,1ddbb0da,Real-Madrid,"1,703",18.9,1.0,0.0,37.0,1,1.0,Real-Madrid
,Diego López,es ESP,GK,16,16,0.0,0.0,2012-2013,73683fa9,Real-Madrid,"1,440",16.0,0.0,0.0,37.0,1,47.0,Real-Madrid
,Fábio Coentrão,pt POR,DF,16,16,1.0,1.0,2012-2013,0f8bd0a6,Real-Madrid,"1,375",15.3,2.0,0.0,37.0,3,103.0,Real-Madrid
,José Callejón,es ESP,"FW,MF",30,15,3.0,3.0,2012-2013,78841da9,Real-Madrid,"1,402",15.6,1.0,0.0,37.0,1,105.0,Real-Madrid
,Raúl Albiol,es ESP,DF,18,14,0.0,1.0,2012-2013,4bd414c1,Real-Madrid,"1,380",15.3,6.0,0.0,37.0,1,80.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",14,13,0.0,0.0,2012-2013,603116a7,Real-Madrid,"1,059",11.8,2.0,0.0,37.0,2,59.0,Real-Madrid
,Raphaël Varane,fr FRA,"DF,MF",15,12,0.0,0.0,2012-2013,9f8e9423,Real-Madrid,"1,125",12.5,0.0,0.0,37.0,4,104.0,Real-Madrid
,Kaká,br BRA,"FW,MF",19,12,2.0,3.0,2012-2013,b2d6ea70,Real-Madrid,954,10.6,2.0,1.0,37.0,2,83.0,Real-Madrid
,Ricardo Carvalho,pt POR,DF,9,9,1.0,0.0,2012-2013,57e7081e,Real-Madrid,810,9.0,2.0,0.0,37.0,3,89.0,Real-Madrid
,Nacho,es ESP,DF,9,6,0.0,0.0,2012-2013,2946f9a1,Real-Madrid,559,6.2,1.0,0.0,37.0,1,95.0,Real-Madrid
,Álvaro Morata,es ESP,FW,12,5,1.0,2.0,2012-2013,129af0db,Real-Madrid,418,4.6,3.0,0.0,37.0,1,102.0,Real-Madrid
,Antonio Adán,es ESP,GK,3,3,0.0,0.0,2012-2013,65d62814,Real-Madrid,186,2.1,0.0,1.0,37.0,1,94.0,Real-Madrid
,Lassana Diarra,fr FRA,MF,2,2,0.0,0.0,2012-2013,79584585,Real-Madrid,117,1.3,0.0,0.0,37.0,4,70.0,Real-Madrid
,Casemiro,br BRA,MF,1,1,0.0,0.0,2012-2013,4d224fe8,Real-Madrid,90,1.0,0.0,0.0,37.0,2,111.0,Real-Madrid
,Jesús,es ESP,GK,1,1,0.0,0.0,2012-2013,fba3c8c1,Real-Madrid,90,1.0,0.0,0.0,37.0,1,97.0,Real-Madrid
,Fabinho,br BRA,"DF,MF",1,0,1.0,0.0,2012-2013,7f3b388c,Real-Madrid,16,0.2,0.0,0.0,37.0,2,112.0,Real-Madrid
,Omar Mascarell,es ESP,MF,1,0,0.0,0.0,2012-2013,11fd2b75,Real-Madrid,11,0.1,0.0,0.0,37.0,1,113.0,Real-Madrid
,Diego Llorente,es ESP,DF,1,0,0.0,0.0,2012-2013,bba30585,Real-Madrid,4,0.0,0.0,0.0,37.0,1,114.0,Real-Madrid
,José Rodríguez,es ESP,MF,1,0,0.0,0.0,2012-2013,55e81c76,Real-Madrid,2,0.0,0.0,0.0,37.0,1,115.0,Real-Madrid
,﻿Diego López,es ESP,GK,36,36,0.0,0.0,2013-2014,73683fa9,Real-Madrid,"3,240",36.0,0.0,0.0,37.0,1,47.0,Real-Madrid
,Karim Benzema,fr FRA,FW,35,34,8.0,17.0,2013-2014,70d74ece,Real-Madrid,"2,733",30.4,2.0,0.0,37.0,4,85.0,Real-Madrid
,Sergio Ramos,es ESP,DF,32,32,1.0,4.0,2013-2014,08511d65,Real-Madrid,"2,751",30.6,11.0,2.0,37.0,1,38.0,Real-Madrid
,Pepe,pt POR,"DF,MF",30,30,2.0,4.0,2013-2014,c906ce0f,Real-Madrid,"2,700",30.0,9.0,0.0,37.0,3,62.0,Real-Madrid
,Cristiano Ronaldo,pt POR,"FW,MF",30,30,9.0,31.0,2013-2014,dea698d9,Real-Madrid,"2,534",28.2,4.0,1.0,37.0,3,81.0,Real-Madrid
,Luka Modrić,hr CRO,MF,34,29,6.0,1.0,2013-2014,6025fab1,Real-Madrid,"2,639",29.3,6.0,0.0,37.0,16,109.0,Real-Madrid
,Ángel Di María,ar ARG,"FW,MF",34,27,17.0,4.0,2013-2014,19cda00b,Real-Madrid,"2,357",26.2,6.0,0.0,37.0,5,91.0,Real-Madrid
,Dani Carvajal,es ESP,DF,31,25,2.0,2.0,2013-2014,4958bfb2,Real-Madrid,"2,238",24.9,5.0,0.0,37.0,1,116.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",28,24,6.0,1.0,2013-2014,603116a7,Real-Madrid,"2,177",24.2,3.0,0.0,37.0,2,59.0,Real-Madrid
,Gareth Bale,wls WAL,"FW,MF",27,24,12.0,15.0,2013-2014,58bb1e1,Real-Madrid,"2,062",22.9,3.0,0.0,37.0,18,117.0,Real-Madrid
,Xabi Alonso,es ESP,MF,26,23,1.0,0.0,2013-2014,dc001a06,Real-Madrid,"2,021",22.5,5.0,0.0,37.0,1,79.0,Real-Madrid
,Isco,es ESP,"FW,MF",32,23,6.0,8.0,2013-2014,0b4bb3e,Real-Madrid,"1,984",22.0,1.0,0.0,37.0,1,118.0,Real-Madrid
,Asier Illarramendi,es ESP,MF,29,15,1.0,2.0,2013-2014,5ce0b5ba,Real-Madrid,"1,404",15.6,3.0,0.0,37.0,1,119.0,Real-Madrid
,Álvaro Arbeloa,es ESP,DF,18,14,0.0,0.0,2013-2014,6dc73abd,Real-Madrid,"1,315",14.6,7.0,0.0,37.0,1,34.0,Real-Madrid
,Raphaël Varane,fr FRA,"DF,MF",14,12,1.0,0.0,2013-2014,9f8e9423,Real-Madrid,"1,084",12.0,1.0,0.0,37.0,4,104.0,Real-Madrid
,Sami Khedira,de GER,MF,13,12,1.0,1.0,2013-2014,38ac43d3,Real-Madrid,965,10.7,4.0,0.0,37.0,13,92.0,Real-Madrid
,Nacho,es ESP,DF,12,8,1.0,0.0,2013-2014,2946f9a1,Real-Madrid,822,9.1,2.0,0.0,37.0,1,95.0,Real-Madrid
,Fábio Coentrão,pt POR,DF,10,8,0.0,0.0,2013-2014,0f8bd0a6,Real-Madrid,654,7.3,1.0,0.0,37.0,3,103.0,Real-Madrid
,Jesé,es ESP,"FW,MF",18,4,4.0,5.0,2013-2014,4a537185,Real-Madrid,614,6.8,0.0,0.0,37.0,1,108.0,Real-Madrid
,Álvaro Morata,es ESP,FW,23,3,0.0,8.0,2013-2014,129af0db,Real-Madrid,594,6.6,2.0,0.0,37.0,1,102.0,Real-Madrid
,Iker Casillas,es ESP,GK,2,2,0.0,0.0,2013-2014,1ddbb0da,Real-Madrid,180,2.0,0.0,0.0,37.0,1,1.0,Real-Madrid
,Mesut Özil,de GER,MF,2,2,0.0,0.0,2013-2014,16380240,Real-Madrid,132,1.5,0.0,0.0,37.0,13,90.0,Real-Madrid
,Casemiro,br BRA,MF,12,1,0.0,0.0,2013-2014,4d224fe8,Real-Madrid,290,3.2,0.0,0.0,37.0,2,111.0,Real-Madrid
,Willian José,br BRA,FW,1,0,0.0,0.0,2013-2014,d87e2cae,Real-Madrid,23,0.3,0.0,0.0,37.0,2,120.0,Real-Madrid
,Diego Llorente,es ESP,DF,1,0,0.0,0.0,2013-2014,bba30585,Real-Madrid,19,0.2,0.0,0.0,37.0,1,114.0,Real-Madrid
,﻿Toni Kroos,de GER,MF,36,36,7.0,2.0,2014-2015,6ce1f46f,Real-Madrid,"3,049",33.9,6.0,0.0,37.0,13,121.0,Real-Madrid
,Cristiano Ronaldo,pt POR,"FW,MF",35,35,16.0,48.0,2014-2015,dea698d9,Real-Madrid,"3,100",34.4,5.0,1.0,37.0,3,81.0,Real-Madrid
,Marcelo,br BRA,"DF,MF",34,33,7.0,2.0,2014-2015,603116a7,Real-Madrid,"2,923",32.5,9.0,0.0,37.0,2,59.0,Real-Madrid
,Iker Casillas,es ESP,GK,32,32,0.0,0.0,2014-2015,1ddbb0da,Real-Madrid,"2,880",32.0,0.0,0.0,37.0,1,1.0,Real-Madrid
,Gareth Bale,wls WAL,"FW,MF",31,30,9.0,13.0,2014-2015,58bb1e1,Real-Madrid,"2,573",28.6,2.0,0.0,37.0,18,117.0,Real-Madrid
,Karim Benzema,fr FRA,FW,29,29,11.0,15.0,2014-2015,70d74ece,Real-Madrid,"2,278",25.3,1.0,0.0,37.0,4,85.0,Real-Madrid
,James Rodríguez,co COL,"FW,MF",29,29,13.0,13.0,2014-2015,715bf047,Real-Madrid,"2,265",25.2,5.0,0.0,37.0,19,122.0,Real-Madrid
,Sergio Ramos,es ESP,DF,27,27,1.0,4.0,2014-2015,08511d65,Real-Madrid,"2,229",24.8,12.0,0.0,37.0,1,38.0,Real-Madrid
