Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Alexander Östlund,se SWE,DF,12,8,0.0,0.0,2007-2008,37075347,Southampton,694,7.7,4.0,0.0,126.0,41.0,6790.0,Southampton
,Richard Wright,eng ENG,GK,7,7,0.0,0.0,2007-2008,d9e2e2ae,Southampton,630,7.0,0.0,0.0,126.0,6.0,,Southampton
,Chris Perry,eng ENG,DF,6,6,0.0,0.0,2007-2008,2f43aa1c,Southampton,540,6.0,2.0,0.0,126.0,6.0,6813.0,Southampton
,Chris Makin,eng ENG,DF,5,5,0.0,0.0,2007-2008,cb9ffc,Southampton,450,5.0,1.0,0.0,126.0,6.0,6799.0,Southampton
,Chris Lucketti,eng ENG,DF,4,4,0.0,0.0,2007-2008,50db99da,Southampton,360,4.0,0.0,0.0,126.0,6.0,6814.0,Southampton
,Michael Poke,eng ENG,GK,4,3,0.0,0.0,2007-2008,6fc41e28,Southampton,315,3.5,0.0,0.0,126.0,6.0,6815.0,Southampton
,David McGoldrick,ie IRL,"FW,MF",8,2,0.0,0.0,2007-2008,dbe56a33,Southampton,200,2.2,0.0,0.0,126.0,99.0,6803.0,Southampton
,Vincent Péricard,fr FRA,FW,5,1,0.0,0.0,2007-2008,c6fd72ac,Southampton,159,1.8,0.0,0.0,126.0,4.0,6816.0,Southampton
,Bartosz Białkowski,pl POL,GK,1,1,0.0,0.0,2007-2008,4b5e809f,Southampton,90,1.0,0.0,0.0,126.0,14.0,6793.0,Southampton
,Kenwyne Jones,tt TRI,FW,1,1,0.0,1.0,2007-2008,5f3b634e,Southampton,90,1.0,0.0,0.0,126.0,123.0,6781.0,Southampton
,Ian Pearce,eng ENG,DF,1,1,0.0,0.0,2007-2008,3537c18f,Southampton,90,1.0,0.0,0.0,126.0,6.0,6817.0,Southampton
,Adam Lallana,eng ENG,"FW,MF",5,0,0.0,1.0,2007-2008,99813635,Southampton,106,1.2,0.0,0.0,126.0,6.0,,Southampton
,Simon Gillett,eng ENG,MF,2,0,0.0,0.0,2007-2008,bca7dcf7,Southampton,30,0.3,0.0,0.0,126.0,6.0,6818.0,Southampton
,Stephen O'Halloran,ie IRL,DF,1,0,0.0,0.0,2007-2008,0a1afeaf,Southampton,26,0.3,0.0,0.0,126.0,99.0,6819.0,Southampton
,Cédric Baseya,cd COD,FW,1,0,0.0,0.0,2007-2008,401edc9f,Southampton,1,0.0,0.0,0.0,126.0,50.0,6820.0,Southampton
,﻿Kelvin Davis,eng ENG,GK,46,46,0.0,0.0,2008-2009,33b6ee02,Southampton,"4,140",46.0,2.0,0.0,126.0,6.0,6796.0,Southampton
,David McGoldrick,ie IRL,"FW,MF",46,45,1.0,12.0,2008-2009,dbe56a33,Southampton,"3,874",43.0,7.0,0.0,126.0,99.0,6803.0,Southampton
,Andrew Surman,eng ENG,MF,44,44,5.0,7.0,2008-2009,7d41b619,Southampton,"3,919",43.5,6.0,0.0,126.0,6.0,6788.0,Southampton
,Lloyd James,wls WAL,"DF,MF",41,40,2.0,0.0,2008-2009,68927d5e,Southampton,"3,483",38.7,10.0,0.0,126.0,18.0,6821.0,Southampton
,Chris Perry,eng ENG,DF,40,38,0.0,2.0,2008-2009,2f43aa1c,Southampton,"3,452",38.4,6.0,0.0,126.0,6.0,6813.0,Southampton
,Adam Lallana,eng ENG,"FW,MF",40,34,3.0,1.0,2008-2009,99813635,Southampton,"3,028",33.6,3.0,0.0,126.0,6.0,,Southampton
,Rudi Skácel,cz CZE,MF,28,28,0.0,1.0,2008-2009,9c5ac02e,Southampton,"2,431",27.0,6.0,0.0,126.0,84.0,6798.0,Southampton
,Simon Gillett,eng ENG,MF,27,23,2.0,0.0,2008-2009,bca7dcf7,Southampton,"1,955",21.7,5.0,0.0,126.0,6.0,6818.0,Southampton
,Morgan Schneiderlin,fr FRA,MF,30,23,0.0,0.0,2008-2009,51b41c5c,Southampton,"1,814",20.2,5.0,0.0,126.0,4.0,,Southampton
,Jack Cork,eng ENG,"DF,MF",23,22,0.0,0.0,2008-2009,74e12f1e,Southampton,"2,000",22.2,3.0,0.0,126.0,6.0,6822.0,Southampton
,Jan-Paul Saeijs,nl NED,DF,20,20,0.0,2.0,2008-2009,735548f4,Southampton,"1,785",19.8,5.0,0.0,126.0,11.0,6823.0,Southampton
,Paul Wotton,eng ENG,"DF,MF",29,18,0.0,0.0,2008-2009,4400ed77,Southampton,"1,743",19.4,4.0,0.0,126.0,6.0,6824.0,Southampton
,Jason Euell,jm JAM,"FW,MF",24,18,2.0,2.0,2008-2009,d97fe8bd,Southampton,"1,663",18.5,2.0,1.0,126.0,127.0,6806.0,Southampton
,Bradley Wright-Phillips,eng ENG,FW,33,16,2.0,6.0,2008-2009,9bb42ab8,Southampton,"1,820",20.2,2.0,0.0,126.0,6.0,6800.0,Southampton
,Marek Saganowski,pl POL,FW,19,14,0.0,6.0,2008-2009,774cbfeb,Southampton,"1,350",15.0,2.0,0.0,126.0,14.0,6801.0,Southampton
,Lee Holmes,eng ENG,MF,11,11,2.0,0.0,2008-2009,8129ba96,Southampton,712,7.9,0.0,0.0,126.0,6.0,6825.0,Southampton
,Olly Lancashire,eng ENG,DF,11,10,0.0,0.0,2008-2009,fae0e3e3,Southampton,812,9.0,3.0,2.0,126.0,6.0,6826.0,Southampton
,Jordan Robertson,eng ENG,FW,10,8,0.0,1.0,2008-2009,69941afb,Southampton,589,6.5,1.0,0.0,126.0,6.0,6827.0,Southampton
,Ryan Smith,eng ENG,"FW,MF",13,7,1.0,0.0,2008-2009,0769f566,Southampton,608,6.8,2.0,0.0,126.0,6.0,6828.0,Southampton
,Alex Pearce,ie IRL,"DF,MF",9,6,0.0,2.0,2008-2009,66e0514a,Southampton,600,6.7,1.0,0.0,126.0,99.0,6829.0,Southampton
,Joseph Mills,eng ENG,"DF,MF",8,6,0.0,0.0,2008-2009,7f725b83,Southampton,562,6.2,0.0,0.0,126.0,6.0,6830.0,Southampton
,Jake Thomson,tt TRI,MF,10,6,0.0,0.0,2008-2009,62b6e88f,Southampton,521,5.8,0.0,0.0,126.0,123.0,6831.0,Southampton
,Michael Svensson,se SWE,DF,4,4,0.0,0.0,2008-2009,123a0e8f,Southampton,360,4.0,2.0,0.0,126.0,41.0,6742.0,Southampton
,Oscar Gobern,eng ENG,"DF,MF",6,4,1.0,0.0,2008-2009,69d4228,Southampton,353,3.9,1.0,0.0,126.0,6.0,6832.0,Southampton
,Lee Molyneux,eng ENG,"DF,MF",4,4,0.0,0.0,2008-2009,da627e3,Southampton,323,3.6,2.0,1.0,126.0,6.0,6833.0,Southampton
,Stern John,tt TRI,FW,7,4,0.0,0.0,2008-2009,4e2ac24,Southampton,256,2.8,0.0,0.0,126.0,123.0,6805.0,Southampton
,Tomáš Pekhart,cz CZE,FW,9,2,0.0,1.0,2008-2009,20dbf9e0,Southampton,326,3.6,0.0,0.0,126.0,84.0,,Southampton
,Jamie White,eng ENG,FW,3,2,0.0,0.0,2008-2009,c96d7084,Southampton,120,1.3,0.0,0.0,126.0,6.0,6834.0,Southampton
,Matt Paterson,sct SCO,FW,11,1,0.0,1.0,2008-2009,72dbe935,Southampton,260,2.9,0.0,0.0,126.0,67.0,6835.0,Southampton
,Kayne McLaggon,wls WAL,FW,7,1,1.0,1.0,2008-2009,bdf6b6f1,Southampton,240,2.7,0.0,0.0,126.0,18.0,6836.0,Southampton
,Nathan Dyer,eng ENG,"FW,MF",4,1,0.0,0.0,2008-2009,6dfd5af0,Southampton,208,2.3,1.0,0.0,126.0,6.0,6786.0,Southampton
,Romain Gasmi,fr FRA,"FW,MF",4,0,0.0,0.0,2008-2009,b34f320f,Southampton,58,0.6,0.0,0.0,126.0,4.0,6837.0,Southampton
,Zoltán Lipták,hu HUN,DF,7,0,0.0,0.0,2008-2009,60e7727e,Southampton,29,0.3,1.0,0.0,126.0,87.0,6838.0,Southampton
,﻿Rickie Lambert,eng ENG,FW,45,44,12.0,29.0,2009-2010,495de82c,Southampton,"3,919",43.5,2.0,0.0,126.0,6.0,,Southampton
,Adam Lallana,eng ENG,"FW,MF",44,44,3.0,15.0,2009-2010,99813635,Southampton,"3,853",42.8,4.0,0.0,126.0,6.0,,Southampton
,Dan Harding,eng ENG,DF,42,42,1.0,3.0,2009-2010,f0ccb090,Southampton,"3,748",41.6,7.0,0.0,126.0,6.0,6839.0,Southampton
,Kelvin Davis,eng ENG,GK,40,40,0.0,0.0,2009-2010,33b6ee02,Southampton,"3,570",39.7,2.0,0.0,126.0,6.0,6796.0,Southampton
,Dean Hammond,eng ENG,MF,40,40,4.0,5.0,2009-2010,577c12e5,Southampton,"3,520",39.1,7.0,0.0,126.0,6.0,6840.0,Southampton
,Morgan Schneiderlin,fr FRA,MF,37,35,2.0,1.0,2009-2010,51b41c5c,Southampton,"2,950",32.8,8.0,1.0,126.0,4.0,,Southampton
,Lloyd James,wls WAL,"DF,MF",30,28,4.0,2.0,2009-2010,68927d5e,Southampton,"2,434",27.0,3.0,0.0,126.0,18.0,6821.0,Southampton
,Radhi Jaïdi,tn TUN,DF,27,26,0.0,1.0,2009-2010,8ff60fb9,Southampton,"2,221",24.7,4.0,0.0,126.0,46.0,6841.0,Southampton
,José Fonte,pt POR,DF,21,21,1.0,0.0,2009-2010,90f87966,Southampton,"1,845",20.5,4.0,0.0,126.0,3.0,6842.0,Southampton
,Jason Puncheon,eng ENG,MF,19,19,7.0,3.0,2009-2010,fd3f57ce,Southampton,"1,675",18.6,3.0,0.0,126.0,6.0,6843.0,Southampton
,Jon Otsemobor,eng ENG,DF,19,19,2.0,0.0,2009-2010,9ced37b6,Southampton,"1,624",18.0,0.0,0.0,126.0,6.0,6844.0,Southampton
,Neal Trotman,eng ENG,DF,18,17,0.0,2.0,2009-2010,fb088309,Southampton,"1,473",16.4,6.0,0.0,126.0,6.0,6845.0,Southampton
,Michail Antonio,jm JAM,"FW,MF",27,14,2.0,3.0,2009-2010,c05f970,Southampton,"1,203",13.4,2.0,0.0,126.0,127.0,6846.0,Southampton
,Lee Barnard,eng ENG,FW,20,14,1.0,9.0,2009-2010,fceb93cc,Southampton,"1,121",12.5,3.0,0.0,126.0,6.0,6847.0,Southampton
,Paul Wotton,eng ENG,"DF,MF",26,12,0.0,0.0,2009-2010,4400ed77,Southampton,"1,233",13.7,4.0,0.0,126.0,6.0,6824.0,Southampton
,Papa Waigo,sn SEN,"FW,MF",34,11,6.0,6.0,2009-2010,dbc11d2,Southampton,"1,236",13.7,3.0,0.0,126.0,34.0,6848.0,Southampton
,Danny Seaborne,eng ENG,DF,16,11,0.0,0.0,2009-2010,dc65ba1e,Southampton,"1,173",13.0,1.0,0.0,126.0,6.0,6849.0,Southampton
,Chris Perry,eng ENG,DF,12,11,0.0,0.0,2009-2010,2f43aa1c,Southampton,949,10.5,1.0,0.0,126.0,6.0,6813.0,Southampton
,Wayne Thomas,eng ENG,"DF,MF",15,10,1.0,0.0,2009-2010,29144dc2,Southampton,"1,015",11.3,4.0,0.0,126.0,6.0,6807.0,Southampton
,David Connolly,ie IRL,FW,20,9,3.0,5.0,2009-2010,3783ae20,Southampton,938,10.4,1.0,0.0,126.0,99.0,6850.0,Southampton
,Joseph Mills,eng ENG,"DF,MF",16,8,1.0,0.0,2009-2010,7f725b83,Southampton,803,8.9,3.0,0.0,126.0,6.0,6830.0,Southampton
,Jacob Mellis,eng ENG,MF,12,7,1.0,0.0,2009-2010,827c05db,Southampton,563,6.3,1.0,0.0,126.0,6.0,6851.0,Southampton
,Bartosz Białkowski,pl POL,GK,7,6,0.0,0.0,2009-2010,4b5e809f,Southampton,570,6.3,0.0,0.0,126.0,14.0,6793.0,Southampton
,Graeme Murty,sct SCO,DF,6,5,0.0,0.0,2009-2010,6b4b0d92,Southampton,484,5.4,0.0,0.0,126.0,67.0,,Southampton
,Matt Paterson,sct SCO,FW,7,4,0.0,1.0,2009-2010,72dbe935,Southampton,275,3.1,2.0,0.0,126.0,67.0,6835.0,Southampton
,Marek Saganowski,pl POL,FW,6,3,0.0,0.0,2009-2010,774cbfeb,Southampton,301,3.3,0.0,0.0,126.0,14.0,6801.0,Southampton
,Lee Holmes,eng ENG,MF,5,2,0.0,0.0,2009-2010,8129ba96,Southampton,213,2.4,0.0,0.0,126.0,6.0,6825.0,Southampton
,Aaron Martin,eng ENG,DF,2,2,0.0,0.0,2009-2010,2b118830,Southampton,180,2.0,1.0,0.0,126.0,6.0,6852.0,Southampton
,Olly Lancashire,eng ENG,DF,2,1,0.0,0.0,2009-2010,fae0e3e3,Southampton,100,1.1,0.0,0.0,126.0,6.0,6826.0,Southampton
,Grzegorz Rasiak,pl POL,FW,3,1,0.0,0.0,2009-2010,b1808048,Southampton,94,1.0,0.0,0.0,126.0,14.0,6785.0,Southampton
,Jake Thomson,tt TRI,MF,4,0,0.0,0.0,2009-2010,62b6e88f,Southampton,119,1.3,0.0,0.0,126.0,123.0,6831.0,Southampton
,Oscar Gobern,eng ENG,"DF,MF",4,0,0.0,0.0,2009-2010,69d4228,Southampton,49,0.5,0.0,0.0,126.0,6.0,6832.0,Southampton
,Simon Gillett,eng ENG,MF,2,0,0.0,0.0,2009-2010,bca7dcf7,Southampton,30,0.3,0.0,0.0,126.0,6.0,6818.0,Southampton
,Callum McNish,eng ENG,MF,1,0,0.0,0.0,2009-2010,0ba95e9,Southampton,25,0.3,0.0,0.0,126.0,6.0,6853.0,Southampton
,Alex Oxlade-Chamberlain,eng ENG,MF,2,0,0.0,0.0,2009-2010,38c7feef,Southampton,14,0.2,0.0,0.0,126.0,6.0,,Southampton
,﻿Kelvin Davis,eng ENG,GK,46,46,0.0,0.0,2010-2011,33b6ee02,Southampton,"4,140",46.0,0.0,0.0,126.0,6.0,6796.0,Southampton
,Rickie Lambert,eng ENG,FW,45,45,11.0,21.0,2010-2011,495de82c,Southampton,"3,926",43.6,1.0,0.0,126.0,6.0,,Southampton
,José Fonte,pt POR,DF,43,43,0.0,7.0,2010-2011,90f87966,Southampton,"3,863",42.9,9.0,0.0,126.0,3.0,6842.0,Southampton
,Dean Hammond,eng ENG,MF,41,40,6.0,4.0,2010-2011,577c12e5,Southampton,"3,607",40.1,8.0,0.0,126.0,6.0,6840.0,Southampton
,Dan Harding,eng ENG,DF,36,35,2.0,0.0,2010-2011,f0ccb090,Southampton,"2,952",32.8,3.0,0.0,126.0,6.0,6839.0,Southampton
,Danny Butterfield,eng ENG,"DF,MF",34,32,3.0,0.0,2010-2011,d0ef7f30,Southampton,"2,815",31.3,4.0,0.0,126.0,6.0,6854.0,Southampton
,Radhi Jaïdi,tn TUN,DF,31,31,0.0,3.0,2010-2011,8ff60fb9,Southampton,"2,641",29.3,5.0,0.0,126.0,46.0,6841.0,Southampton
,Adam Lallana,eng ENG,"FW,MF",36,30,11.0,8.0,2010-2011,99813635,Southampton,"2,668",29.6,2.0,0.0,126.0,6.0,,Southampton
,Richard Chaplow,eng ENG,MF,33,27,1.0,4.0,2010-2011,66835431,Southampton,"2,358",26.2,8.0,0.0,126.0,6.0,6789.0,Southampton
,Alex Oxlade-Chamberlain,eng ENG,MF,34,27,8.0,9.0,2010-2011,38c7feef,Southampton,"2,300",25.6,2.0,0.0,126.0,6.0,,Southampton
,Lee Barnard,eng ENG,FW,36,24,3.0,14.0,2010-2011,fceb93cc,Southampton,"2,184",24.3,6.0,0.0,126.0,6.0,6847.0,Southampton
,Guly do Prado,br BRA,"FW,MF",34,23,6.0,9.0,2010-2011,3ed6e788,Southampton,"1,981",22.0,2.0,0.0,126.0,2.0,6855.0,Southampton
,Morgan Schneiderlin,fr FRA,MF,27,23,1.0,0.0,2010-2011,51b41c5c,Southampton,"1,933",21.5,5.0,0.0,126.0,4.0,,Southampton
,Ryan Dickson,eng ENG,"DF,MF",23,15,3.0,1.0,2010-2011,1eb7cac1,Southampton,"1,495",16.6,0.0,0.0,126.0,6.0,6856.0,Southampton
,Jason Puncheon,eng ENG,MF,15,15,1.0,0.0,2010-2011,fd3f57ce,Southampton,"1,228",13.6,0.0,0.0,126.0,6.0,6843.0,Southampton
,Danny Seaborne,eng ENG,DF,24,14,0.0,0.0,2010-2011,dc65ba1e,Southampton,"1,449",16.1,5.0,0.0,126.0,6.0,6849.0,Southampton
,Frazer Richardson,eng ENG,DF,21,14,1.0,0.0,2010-2011,4b3d3a68,Southampton,"1,368",15.2,1.0,0.0,126.0,6.0,6857.0,Southampton
,David Connolly,ie IRL,FW,15,8,2.0,3.0,2010-2011,3783ae20,Southampton,750,8.3,0.0,0.0,126.0,99.0,6850.0,Southampton
,Dale Stephens,eng ENG,MF,6,5,0.0,0.0,2010-2011,653ee42d,Southampton,411,4.6,0.0,0.0,126.0,6.0,,Southampton
,Aaron Martin,eng ENG,DF,8,4,0.0,0.0,2010-2011,2b118830,Southampton,425,4.7,1.0,0.0,126.0,6.0,6852.0,Southampton
,Dany N'Guessan,fr FRA,"FW,MF",6,2,0.0,0.0,2010-2011,b315c9be,Southampton,301,3.3,1.0,0.0,126.0,4.0,6858.0,Southampton
,Jonathan Forte,bb BRB,"FW,MF",10,2,0.0,2.0,2010-2011,203d94d6,Southampton,251,2.8,1.0,0.0,126.0,114.0,6859.0,Southampton
,Oscar Gobern,eng ENG,"DF,MF",11,1,1.0,1.0,2010-2011,69d4228,Southampton,306,3.4,0.0,1.0,126.0,6.0,6832.0,Southampton
,Lee Holmes,eng ENG,MF,7,0,0.0,0.0,2010-2011,8129ba96,Southampton,64,0.7,0.0,0.0,126.0,6.0,6825.0,Southampton
,Nicholas Bignall,eng ENG,FW,3,0,0.0,0.0,2010-2011,d573502e,Southampton,58,0.6,0.0,0.0,126.0,6.0,6860.0,Southampton
,Paul Wotton,eng ENG,"DF,MF",2,0,0.0,0.0,2010-2011,4400ed77,Southampton,35,0.4,0.0,0.0,126.0,6.0,6824.0,Southampton
,Joseph Mills,eng ENG,"DF,MF",2,0,0.0,0.0,2010-2011,7f725b83,Southampton,30,0.3,0.0,0.0,126.0,6.0,6830.0,Southampton
,﻿Kelvin Davis,eng ENG,GK,45,45,0.0,0.0,2011-2012,33b6ee02,Southampton,"4,050",45.0,1.0,0.0,126.0,6.0,6796.0,Southampton
,José Fonte,pt POR,DF,42,42,0.0,1.0,2011-2012,90f87966,Southampton,"3,735",41.5,6.0,0.0,126.0,3.0,6842.0,Southampton
,Rickie Lambert,eng ENG,FW,42,42,14.0,27.0,2011-2012,495de82c,Southampton,"3,627",40.3,2.0,1.0,126.0,6.0,,Southampton
,Adam Lallana,eng ENG,"FW,MF",41,41,10.0,11.0,2011-2012,99813635,Southampton,"3,434",38.2,1.0,0.0,126.0,6.0,,Southampton
,Jack Cork,eng ENG,"DF,MF",46,39,3.0,0.0,2011-2012,74e12f1e,Southampton,"3,578",39.8,5.0,0.0,126.0,6.0,6822.0,Southampton
,Jos Hooiveld,nl NED,"DF,MF",39,39,0.0,7.0,2011-2012,f544a6ab,Southampton,"3,411",37.9,4.0,0.0,126.0,11.0,6861.0,Southampton
,Danny Fox,sct SCO,"DF,MF",41,37,11.0,0.0,2011-2012,857ec97f,Southampton,"3,319",36.9,5.0,1.0,126.0,67.0,6862.0,Southampton
,Guly do Prado,br BRA,"FW,MF",42,36,7.0,10.0,2011-2012,3ed6e788,Southampton,"2,844",31.6,3.0,0.0,126.0,2.0,6855.0,Southampton
,Frazer Richardson,eng ENG,DF,34,33,10.0,0.0,2011-2012,4b3d3a68,Southampton,"2,919",32.4,2.0,0.0,126.0,6.0,6857.0,Southampton
,Dean Hammond,eng ENG,MF,43,31,1.0,1.0,2011-2012,577c12e5,Southampton,"2,662",29.6,2.0,1.0,126.0,6.0,6840.0,Southampton
,Morgan Schneiderlin,fr FRA,MF,42,29,3.0,2.0,2011-2012,51b41c5c,Southampton,"2,842",31.6,5.0,0.0,126.0,4.0,,Southampton
,David Connolly,ie IRL,FW,26,17,4.0,6.0,2011-2012,3783ae20,Southampton,"1,489",16.5,1.0,0.0,126.0,99.0,6850.0,Southampton
,Richard Chaplow,eng ENG,MF,25,17,1.0,3.0,2011-2012,66835431,Southampton,"1,402",15.6,2.0,1.0,126.0,6.0,6789.0,Southampton
,Dan Harding,eng ENG,DF,20,12,0.0,1.0,2011-2012,f0ccb090,Southampton,"1,140",12.7,3.0,0.0,126.0,6.0,6839.0,Southampton
,Billy Sharp,eng ENG,FW,15,11,2.0,9.0,2011-2012,8c9f4e9,Southampton,985,10.9,3.0,0.0,126.0,6.0,6863.0,Southampton
,Danny Butterfield,eng ENG,"DF,MF",10,9,0.0,0.0,2011-2012,d0ef7f30,Southampton,809,9.0,0.0,0.0,126.0,6.0,6854.0,Southampton
,Aaron Martin,eng ENG,DF,10,7,0.0,1.0,2011-2012,2b118830,Southampton,748,8.3,0.0,0.0,126.0,6.0,6852.0,Southampton
,Steve De Ridder,be BEL,"FW,MF",32,5,3.0,3.0,2011-2012,7561b81d,Southampton,"1,023",11.4,5.0,0.0,126.0,27.0,6864.0,Southampton
,Jason Puncheon,eng ENG,MF,8,4,0.0,0.0,2011-2012,fd3f57ce,Southampton,364,4.0,1.0,0.0,126.0,6.0,6843.0,Southampton
,Danny Seaborne,eng ENG,DF,4,4,0.0,0.0,2011-2012,dc65ba1e,Southampton,360,4.0,1.0,0.0,126.0,6.0,6849.0,Southampton
,Tadanari Lee,jp JPN,FW,7,4,1.0,1.0,2011-2012,be7ddaaf,Southampton,349,3.9,0.0,0.0,126.0,54.0,6865.0,Southampton
,Bartosz Białkowski,pl POL,GK,1,1,0.0,0.0,2011-2012,4b5e809f,Southampton,90,1.0,0.0,0.0,126.0,14.0,6793.0,Southampton
,Iago Falque,es ESP,"FW,MF",1,1,0.0,0.0,2011-2012,440c84ed,Southampton,55,0.6,0.0,0.0,126.0,1.0,,Southampton
,Lee Barnard,eng ENG,FW,6,0,0.0,0.0,2011-2012,fceb93cc,Southampton,98,1.1,0.0,0.0,126.0,6.0,6847.0,Southampton
,Lee Holmes,eng ENG,MF,6,0,0.0,1.0,2011-2012,8129ba96,Southampton,91,1.0,0.0,0.0,126.0,6.0,6825.0,Southampton
,Jonathan Forte,bb BRB,"FW,MF",1,0,0.0,0.0,2011-2012,203d94d6,Southampton,31,0.3,0.0,0.0,126.0,114.0,6859.0,Southampton
,Ben Reeves,nir NIR,MF,2,0,0.0,0.0,2011-2012,4db1f85d,Southampton,19,0.2,0.0,0.0,126.0,121.0,6866.0,Southampton
,﻿Morgan Schneiderlin,fr FRA,MF,36,36,0.0,5.0,2012-2013,51b41c5c,Southampton,"3,208",35.6,9.0,0.0,126.0,4.0,,Southampton
,Rickie Lambert,eng ENG,FW,38,35,5.0,15.0,2012-2013,495de82c,Southampton,"3,126",34.7,2.0,0.0,126.0,6.0,,Southampton
,Nathaniel Clyne,eng ENG,DF,34,34,3.0,1.0,2012-2013,0442183b,Southampton,"3,019",33.5,2.0,0.0,126.0,6.0,,Southampton
,Maya Yoshida,jp JPN,DF,32,31,0.0,0.0,2012-2013,caffaf5a,Southampton,"2,853",31.7,2.0,0.0,126.0,54.0,6867.0,Southampton
,Jack Cork,eng ENG,"DF,MF",28,28,0.0,0.0,2012-2013,74e12f1e,Southampton,"2,426",27.0,1.0,0.0,126.0,6.0,6822.0,Southampton
,Adam Lallana,eng ENG,"FW,MF",30,26,5.0,3.0,2012-2013,99813635,Southampton,"2,229",24.8,2.0,0.0,126.0,6.0,,Southampton
,José Fonte,pt POR,DF,27,25,0.0,2.0,2012-2013,90f87966,Southampton,"2,316",25.7,5.0,0.0,126.0,3.0,6842.0,Southampton
,Jason Puncheon,eng ENG,MF,32,25,1.0,6.0,2012-2013,fd3f57ce,Southampton,"2,057",22.9,1.0,0.0,126.0,6.0,6843.0,Southampton
,Jay Rodriguez,eng ENG,"FW,MF",35,24,5.0,6.0,2012-2013,4ab53cdb,Southampton,"2,181",24.2,4.0,0.0,126.0,6.0,6868.0,Southampton
,Jos Hooiveld,nl NED,"DF,MF",25,23,0.0,0.0,2012-2013,f544a6ab,Southampton,"2,031",22.6,5.0,0.0,126.0,11.0,6861.0,Southampton
,Steven Davis,nir NIR,MF,32,22,1.0,2.0,2012-2013,cf15bbb1,Southampton,"2,067",23.0,1.0,0.0,126.0,121.0,6869.0,Southampton
,Luke Shaw,eng ENG,"DF,MF",25,22,0.0,0.0,2012-2013,9c94165b,Southampton,"1,948",21.6,2.0,0.0,126.0,6.0,,Southampton
,Artur Boruc,pl POL,GK,20,20,0.0,0.0,2012-2013,34ccf6fa,Southampton,"1,755",19.5,1.0,0.0,126.0,14.0,6870.0,Southampton
,Gastón Ramírez,uy URU,"FW,MF",26,20,3.0,5.0,2012-2013,2c851997,Southampton,"1,679",18.7,2.0,1.0,126.0,8.0,6871.0,Southampton
,Danny Fox,sct SCO,"DF,MF",20,14,1.0,1.0,2012-2013,857ec97f,Southampton,"1,217",13.5,3.0,1.0,126.0,67.0,6862.0,Southampton
,Kelvin Davis,eng ENG,GK,10,9,0.0,0.0,2012-2013,33b6ee02,Southampton,855,9.5,0.0,0.0,126.0,6.0,6796.0,Southampton
,Paulo Gazzaniga,ar ARG,GK,9,9,0.0,0.0,2012-2013,63d17038,Southampton,810,9.0,0.0,0.0,126.0,5.0,,Southampton
,Guly do Prado,br BRA,"FW,MF",18,8,1.0,0.0,2012-2013,3ed6e788,Southampton,764,8.5,0.0,0.0,126.0,2.0,6855.0,Southampton
,James Ward-Prowse,eng ENG,MF,15,4,0.0,0.0,2012-2013,3515d404,Southampton,494,5.5,0.0,0.0,126.0,6.0,6872.0,Southampton
,Frazer Richardson,eng ENG,DF,5,2,0.0,0.0,2012-2013,4b3d3a68,Southampton,168,1.9,0.0,0.0,126.0,6.0,6857.0,Southampton
,Emmanuel Mayuka,zm ZAM,FW,11,1,0.0,0.0,2012-2013,126fd532,Southampton,233,2.6,0.0,0.0,126.0,136.0,6873.0,Southampton
,Richard Chaplow,eng ENG,MF,3,0,0.0,0.0,2012-2013,66835431,Southampton,55,0.6,0.0,0.0,126.0,6.0,6789.0,Southampton
,Steve De Ridder,be BEL,"FW,MF",4,0,0.0,0.0,2012-2013,7561b81d,Southampton,53,0.6,1.0,0.0,126.0,27.0,6864.0,Southampton
,Ben Reeves,nir NIR,MF,3,0,0.0,0.0,2012-2013,4db1f85d,Southampton,28,0.3,0.0,0.0,126.0,121.0,6866.0,Southampton
,Billy Sharp,eng ENG,FW,2,0,0.0,0.0,2012-2013,8c9f4e9,Southampton,20,0.2,0.0,0.0,126.0,6.0,6863.0,Southampton
,﻿Adam Lallana,eng ENG,"FW,MF",38,37,6.0,9.0,2013-2014,99813635,Southampton,"3,082",34.2,3.0,0.0,126.0,6.0,,Southampton
,José Fonte,pt POR,DF,36,35,0.0,3.0,2013-2014,90f87966,Southampton,"3,182",35.4,7.0,0.0,126.0,3.0,6842.0,Southampton
,Luke Shaw,eng ENG,"DF,MF",35,35,1.0,0.0,2013-2014,9c94165b,Southampton,"2,986",33.2,4.0,0.0,126.0,6.0,,Southampton
,Rickie Lambert,eng ENG,FW,37,31,10.0,13.0,2013-2014,495de82c,Southampton,"2,809",31.2,2.0,0.0,126.0,6.0,,Southampton
,Dejan Lovren,hr CRO,DF,31,31,1.0,2.0,2013-2014,1a2935f6,Southampton,"2,787",31.0,7.0,0.0,126.0,16.0,,Southampton
,Morgan Schneiderlin,fr FRA,MF,33,31,1.0,2.0,2013-2014,51b41c5c,Southampton,"2,765",30.7,8.0,0.0,126.0,4.0,,Southampton
,Jay Rodriguez,eng ENG,"FW,MF",33,30,3.0,15.0,2013-2014,4ab53cdb,Southampton,"2,561",28.5,2.0,0.0,126.0,6.0,6868.0,Southampton
