,Player,Link,Player_name(param),Player_id(param)
168,Ignasi Miquel,/en/players/174f09a6/Ignasi-Miquel,Ignasi-Miquel,174f09a6
169,Álex Gallar,/en/players/36d5469c/Alex-Gallar,Alex-Gallar,36d5469c
170,Marc Gual,/en/players/c2bdbd22/Marc-Gual,Marc-Gual,c2bdbd22
171,Pape Maly Diamanka,/en/players/5d289e13/Pape-Maly-Diamanka,Pape-Maly-Diamanka,5d289e13
172,Brian Oliván,/en/players/a3e4bf46/Brian-Olivan,Brian-Olivan,a3e4bf46
173,Jordi Calavera,/en/players/bdef8cdb/Jordi-Calavera,Jordi-Calavera,bdef8cdb
174,Brandon,/en/players/3e016e5a/Brandon,Brandon,3e016e5a
175,Jozabed,/en/players/9b337c7c/Jozabed,Jozabed,9b337c7c
176,Cristian Rivera,/en/players/8ef81d2d/Cristian-Rivera,Cristian-Rivera,8ef81d2d
177,Jonathan Soriano,/en/players/036fb721/Jonathan-Soriano,Jonathan-Soriano,036fb721
178,Joaquín Zeballos,/en/players/5ed78e99/Joaquin-Zeballos,Joaquin-Zeballos,5ed78e99
179,Ibrahima Kebe,/en/players/047759a0/Ibrahima-Kebe,Ibrahima-Kebe,047759a0
180,Pau Victor Delgado,/en/players/e6e7c819/Pau-Victor-Delgado,Pau-Victor-Delgado,e6e7c819
181,Santiago Bueno,/en/players/edc98fac/Santiago-Bueno,Santiago-Bueno,edc98fac
182,Carlos,/en/players/4a34fc5c/Carlos,Carlos,4a34fc5c
183,Ilyas Chaira,/en/players/c998f00f/Ilyas-Chaira,Ilyas-Chaira,c998f00f
184,Jofre Cherta,/en/players/aae32d4d/Jofre-Cherta,Jofre-Cherta,aae32d4d
185,Pau Resta,/en/players/19170de2/Pau-Resta,Pau-Resta,19170de2
186,﻿Juan Carlos,/en/players/688b96e3/Juan-Carlos,Juan-Carlos,688b96e3
187,Monchu,/en/players/8ac501f5/Monchu,Monchu,8ac501f5
188,Mamadou Sylla,/en/players/e5ec95f8/Mamadou-Sylla,Mamadou-Sylla,e5ec95f8
189,Sebastián Cristóforo,/en/players/3c05c659/Sebastian-Cristoforo,Sebastian-Cristoforo,3c05c659
190,Édgar Yoel Bárcenas,/en/players/b39849eb/Edgar-Yoel-Barcenas,Edgar-Yoel-Barcenas,b39849eb
191,Enric Franquesa,/en/players/40883e3a/Enric-Franquesa,Enric-Franquesa,40883e3a
192,Yan Couto,/en/players/1944818c/Yan-Couto,Yan-Couto,1944818c
193,Antonio Luna,/en/players/ed239245/Antonio-Luna,Antonio-Luna,ed239245
194,Arnau Martinez,/en/players/c3e66ffe/Arnau-Martinez,Arnau-Martinez,c3e66ffe
195,Ramón Terrats,/en/players/f36016a5/Ramon-Terrats,Ramon-Terrats,f36016a5
196,Nahuel Bustos,/en/players/8f774c7f/Nahuel-Bustos,Nahuel-Bustos,8f774c7f
197,Pablo Moreno,/en/players/2ce5a500/Pablo-Moreno,Pablo-Moreno,2ce5a500
198,Arijanet Muric,/en/players/99aa1a84/Arijanet-Muric,Arijanet-Muric,99aa1a84
199,Eric Monjonell,/en/players/42593c71/Eric-Monjonell,Eric-Monjonell,42593c71
200,Adrián Turmo,/en/players/44f84f7f/Adrian-Turmo,Adrian-Turmo,44f84f7f
201,Suleiman Camara Sanneh,/en/players/138957de/Suleiman-Camara-Sanneh,Suleiman-Camara-Sanneh,138957de
202,Álex González,/en/players/b1f0a1b9/Alex-Gonzalez,Alex-Gonzalez,b1f0a1b9
203,Jonathan Morilla Bolancé,/en/players/2f2a8408/Jonathan-Morilla-Bolance,Jonathan-Morilla-Bolance,2f2a8408
204,Adrián Ortolá,/en/players/6a22fe38/Adrian-Ortola,Adrian-Ortola,6a22fe38
205,﻿Bernardo Espinosa,/en/players/4242011c/Bernardo-Espinosa,Bernardo-Espinosa,4242011c
206,Alex Baena,/en/players/518f2234/Alex-Baena,Alex-Baena,518f2234
207,Pol Lozano,/en/players/ea610f00/Pol-Lozano,Pol-Lozano,ea610f00
208,Iván Martín,/en/players/ae48c5cb/Ivan-Martin,Ivan-Martin,ae48c5cb
209,Oscar Ureña,/en/players/2dd7e29d/Oscar-Urena,Oscar-Urena,2dd7e29d
210,Víctor Sánchez,/en/players/ad4d0985/Victor-Sanchez,Victor-Sanchez,ad4d0985
211,Darío Sarmiento,/en/players/343a0930/Dario-Sarmiento,Dario-Sarmiento,343a0930
212,Gabri Martínez,/en/players/0c89e00b/Gabri-Martinez,Gabri-Martinez,0c89e00b
213,Biel Farres,/en/players/623d5294/Biel-Farres,Biel-Farres,623d5294
214,Ricard Artero,/en/players/5d133e96/Ricard-Artero,Ricard-Artero,5d133e96
215,Álex Sala,/en/players/93551864/Alex-Sala,Alex-Sala,93551864
216,Casals,/en/players/ebeb2c4a/Casals,Casals,ebeb2c4a
217,Álex Castro,/en/players/10bcf79d/Alex-Castro,Alex-Castro,10bcf79d
218,Unai Hernandez,/en/players/24835a01/Unai-Hernandez,Unai-Hernandez,24835a01
219,Arnau Ortiz,/en/players/48da0ff0/Arnau-Ortiz,Arnau-Ortiz,48da0ff0
220,Loïc Williams,/en/players/302a237e/Loic-Williams,Loic-Williams,302a237e
