,Player,Link,Player_id,Player_name,Nationality,Position
132,Thomas Rogne,/en/players/86b3d4cc/Thomas-Rogne,86b3d4cc,Thomas-Rog,no NOR,DF
133,Grant Holt,/en/players/1b64c1b2/Grant-Holt,1b64c1b2,Grant-Holt,eng ENG,FW
134,Rob Kiernan,/en/players/50b5cfee/Rob-Kiernan,50b5cfee,Rob-Ki,ie IRL,DF
135,Ryan Shotton,/en/players/09f82c6e/Ryan-Shotton,09f82c6e,Ryan-Shotto,eng ENG,"DF,FW"
136,Lee Nicholls,/en/players/b105cebe/Lee-Nicholls,b105cebe,Lee-Nicho,eng ENG,GK
137,Jack Collison,/en/players/0566f8a9/Jack-Collison,0566f8a9,Jack-Colliso,wls WAL,MF
138,Ryan Tunnicliffe,/en/players/534e83a0/Ryan-Tunnicliffe,534e83a0,Ryan-Tunnicliff,eng ENG,MF
139,Marc Albrighton,/en/players/b827d5b3/Marc-Albrighton,b827d5b3,Marc-Albrighto,eng ENG,"DF,MF"
140,Will Keane,/en/players/fc7f8f87/Will-Keane,fc7f8f87,Will-K,ie IRL,"FW,MF"
141,Tyias Browning,/en/players/c4e180f0/Tyias-Browning,c4e180f0,Tyias-Browning,cn CHN,DF
142,Markus Holgersson,/en/players/5d65aa9c/Markus-Holgersson,5d65aa9c,Markus-Holgersso,se SWE,DF
143,Andrew Taylor,/en/players/fb67faf8/Andrew-Taylor,fb67faf8,Andrew-Taylo,eng ENG,"DF,MF"
144,Don Cowie,/en/players/c06e8b72/Don-Cowie,c06e8b72,Don-Cowi,sct SCO,MF
145,William Kvist,/en/players/1c639185/William-Kvist,1c639185,William-Kvist,dk DEN,MF
146,Kim Bo-kyung,/en/players/587ddfd6/Kim-Bo-kyung,587ddfd6,Kim-Bo-kyung,kr KOR,MF
147,Harry Maguire,/en/players/d8931174/Harry-Maguire,d8931174,Harry-Magui,eng ENG,DF
148,Jason Pearce,/en/players/04132c14/Jason-Pearce,04132c14,Jason-Pearc,eng ENG,DF
149,Emyr Huws,/en/players/c884e3af/Emyr-Huws,c884e3af,Emyr-Huw,wls WAL,"FW,MF"
150,Gaëtan Bong,/en/players/cfd5e123/Gaetan-Bong,cfd5e123,Gaetan-Bong,cm CMR,DF
151,Adam Forshaw,/en/players/9f1938ab/Adam-Forshaw,9f1938ab,Adam-Forshaw,eng ENG,MF
152,Jermaine Pennant,/en/players/c6043950/Jermaine-Pennant,c6043950,Jermaine-Pennant,eng ENG,MF
153,Leon Clarke,/en/players/91c975a0/Leon-Clarke,91c975a0,Leon-Clark,eng ENG,FW
154,James Tavernier,/en/players/be765073/James-Tavernier,be765073,James-Taverni,eng ENG,DF
155,Sheyi Ojo,/en/players/7b9a86e6/Sheyi-Ojo,7b9a86e6,Sheyi-Ojo,eng ENG,"FW,MF"
156,Oriol Riera,/en/players/ed742ed9/Oriol-Riera,d742ed9,Oriol-Ri,es ESP,FW
157,Liam Ridgewell,/en/players/7c9e057e/Liam-Ridgewell,7c9e057e,Liam-Ridgew,eng ENG,DF
158,Andy Delort,/en/players/d33c706e/Andy-Delort,d33c706e,Andy-Delort,dz ALG,FW
159,Tim Chow,/en/players/55905262/Tim-Chow,55905262,Tim-Chow,tw TPE,MF
160,Chris Herd,/en/players/3d5db1eb/Chris-Herd,3d5db1eb,Chris-Herd,au AUS,"DF,MF"
161,Josh Murphy,/en/players/b30c7426/Josh-Murphy,b30c7426,Josh-Murph,eng ENG,"FW,MF"
162,Billy Mckay,/en/players/0405e9d4/Billy-Mckay,0405e9d4,Billy-Mck,nir NIR,FW
163,Jordan Flores,/en/players/469be117/Jordan-Flores,469be117,Jordan-Flo,eng ENG,MF
164,Louis Robles,/en/players/3677e595/Louis-Robles,3677e595,Louis-Rob,eng ENG,FW
165,Jerome Sinclair,/en/players/1695c659/Jerome-Sinclair,1695c659,Jerome-Sinclai,eng ENG,FW
166,Sam Cosgrove,/en/players/ea55ae1a/Sam-Cosgrove,55ae1a,Sam-Cosgrov,eng ENG,FW
167,﻿David Perkins,/en/players/cc81fd48/David-Perkins,cc81fd48,David-Perki,eng ENG,MF
168,Max Power,/en/players/62bac55a/Max-Power,62bac55a,Max-Pow,eng ENG,"DF,MF"
169,Donervon Daniels,/en/players/06757dde/Donervon-Daniels,06757dde,Donervon-Dani,ms MSR,DF
170,Craig Morgan,/en/players/bb4e1546/Craig-Morgan,bb4e1546,Craig-Morg,wls WAL,DF
171,Will Grigg,/en/players/35ac6cc1/Will-Grigg,35ac6cc1,Will-Grigg,nir NIR,FW
172,Jussi Jääskeläinen,/en/players/340d2a24/Jussi-Jaaskelainen,340d2a24,Jussi-Jaaskelai,fi FIN,GK
173,Michael Jacobs,/en/players/d402b7ec/Michael-Jacobs,d402b7ec,Michael-Jacob,eng ENG,MF
174,Yanic Wildschut,/en/players/99bfdcb6/Yanic-Wildschut,99bfdcb6,Yanic-Wildschut,sr SUR,MF
175,Reece James,/en/players/5bc2f6ca/Reece-James,5bc2f6ca,Reece-Jam,eng ENG,"DF,MF"
176,Reece Wabara,/en/players/0c7d15af/Reece-Wabara,0c7d15af,Reece-Wab,eng ENG,DF
177,Sam Morsy,/en/players/a23c0949/Sam-Morsy,23c0949,Sam-Mo,eg EGY,MF
178,Stephen Warnock,/en/players/07869028/Stephen-Warnock,07869028,Stephen-Warnock,eng ENG,DF
179,Richard O'Donnell,/en/players/89265c89/Richard-ODonnell,89265c89,Richard-ODo,eng ENG,GK
180,Conor McAleny,/en/players/5dc37d9d/Conor-McAleny,5dc37d9d,Conor-McA,eng ENG,"FW,MF"
181,Craig Davies,/en/players/8601380a/Craig-Davies,8601380a,Craig-Davi,wls WAL,FW
182,Jordy Hiwula,/en/players/f6121039/Jordy-Hiwula,f6121039,Jordy-Hiwu,eng ENG,"FW,MF"
183,Ryan Colclough,/en/players/e6e6ff5c/Ryan-Colclough,6e6ff5c,Ryan-Colclough,eng ENG,"FW,MF"
184,Jonjoe Kenny,/en/players/099e666f/Jonjoe-Kenny,099e666f,Jonjoe-K,eng ENG,"DF,FW"
