,Player,Link,Player_id,Player_name,Nationality,Position
213,Héctor Hernández,/en/players/76ee80ee/Hector-Hernandez,76ee80ee,Hector-Hernandez,es ESP,DF
214,Borja Lasso,/en/players/d9faee7e/Borja-Lasso,d9faee7e,Borja-Lasso,es ESP,"MF,FW"
215,Isma López,/en/players/e644a7f5/Isma-Lopez,644a7f5,Isma-Lopez,es ESP,"DF,MF"
216,Fernando Coniglio,/en/players/ea5d0211/Fernando-Coniglio,5d0211,Fernando-Coniglio,ar ARG,FW
217,Joao Rodríguez,/en/players/84b7c924/Joao-Rodriguez,84b7c924,Joao-Rodriguez,co COL,MF
218,Javier Alonso,/en/players/63e79610/Javier-Alonso,63e79610,Javier-Alonso,es ESP,MF
219,Shaaban Iddi,/en/players/0e4c8086/Shaaban-Iddi,0e4c8086,Shaaban-Iddi,tz TAN,FW
220,Otaño,/en/players/f70db755/Otano,f70db755,Otano,es ESP,GK
221,﻿Adrián Ortolá,/en/players/6a22fe38/Adrian-Ortola,6a22fe38,Adrian-Orto,es ESP,GK
222,Álex Muñoz,/en/players/853f211e/Alex-Munoz,853f211e,Alex-Munoz,es ESP,DF
223,Dani Gómez,/en/players/0e5ddc7c/Dani-Gomez,0e5ddc7c,Dani-Gomez,es ESP,FW
224,Nikola Šipčić,/en/players/75b7058f/Nikola-Sipcic,75b7058f,Nikola-Sipcic,me MNE,DF
225,Shaquell Moore,/en/players/3b9f859b/Shaquell-Moore,3b9f859b,Shaquell-Moo,us USA,"MF,DF"
226,Matías Nahuel,/en/players/48e4c485/Matias-Nahuel,48e4c485,Matias-Nahu,es ESP,MF
227,Álex Bermejo,/en/players/d9b180dd/Alex-Bermejo,d9b180dd,Alex-Bermejo,es ESP,MF
228,Róbert Mazáň,/en/players/30672832/Robert-Mazan,30672832,Robert-Maz,sk SVK,DF
229,Lluis López,/en/players/a685f013/Lluis-Lopez,685f013,Lluis-Lopez,es ESP,"DF,MF"
230,Daniel Lasure,/en/players/b74d54d6/Daniel-Lasure,b74d54d6,Daniel-Lasu,es ESP,"MF,DF"
231,Ramón Mierez,/en/players/44c16979/Ramon-Mierez,44c16979,Ramon-Mierez,ar ARG,FW
232,Javier Muñoz,/en/players/ec7c84c2/Javier-Munoz,c7c84c2,Javier-Munoz,es ESP,"MF,FW"
233,Jorge Padilla,/en/players/e4c7d4bb/Jorge-Padilla,4c7d4bb,Jorge-Padi,es ESP,FW
234,Elliot Gómez,/en/players/34395370/Elliot-Gomez,34395370,Elliot-Gomez,es ESP,MF
235,Mauro dos Santos,/en/players/ec699fdd/Mauro-dos-Santos,c699fdd,Mauro-dos-Santo,ar ARG,DF
236,Fran Sol,/en/players/9bd3b683/Fran-Sol,9bd3b683,Fran-So,es ESP,FW
237,Nono,/en/players/13289422/Nono,13289422,Nono,es ESP,MF
238,Valentín Vada,/en/players/dcf7cf44/Valentin-Vada,dcf7cf44,Valentin-Vad,ar ARG,"MF,FW"
239,Carlos Pomares Rayo,/en/players/43742e87/Carlos-Pomares-Rayo,43742e87,Carlos-Pomares-Rayo,es ESP,"DF,MF"
240,Bruno Wilson,/en/players/965fc36d/Bruno-Wilson,965fc36d,Bruno-Wilso,pt POR,DF
241,Jorge Zarfino,/en/players/0841f1d8/Jorge-Zarfino,0841f1d8,Jorge-Zarfino,uy URU,"MF,FW"
242,Samuel Shashoua,/en/players/df855e4b/Samuel-Shashoua,df855e4b,Samuel-Shashou,eng ENG,"FW,MF"
243,Emmanuel Apeh,/en/players/a230ebcc/Emmanuel-Apeh,230ebcc,Emmanuel-Apeh,ng NGA,FW
244,Otar Kakabadze,/en/players/2ea12fc4/Otar-Kakabadze,2ea12fc4,Otar-Kakabadz,ge GEO,DF
245,Sergio González,/en/players/5dd16ace/Sergio-Gonzalez,5dd16ace,Sergio-Gonzalez,es ESP,"DF,MF"
246,Germán Valera,/en/players/84f55b4a/German-Valera,84f55b4a,German-V,es ESP,MF
247,Joselu,/en/players/a5e9c273/Joselu,5e9c273,Joselu,es ESP,FW
248,Jacobo,/en/players/09e81276/Jacobo,09e81276,Jacobo,es ESP,"MF,FW"
