Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Oscar,br BRA,MF,28,26,8.0,6.0,2014-2015,57fe98dd,Chelsea,"2,020",22.4,5.0,0.0,122.0,2.0,6195.0,Chelsea
,Diego Costa,es ESP,FW,26,24,3.0,20.0,2014-2015,190d597,Chelsea,"2,068",23.0,8.0,0.0,122.0,1.0,,Chelsea
,Ramires,br BRA,MF,23,11,4.0,2.0,2014-2015,4cce2c67,Chelsea,"1,107",12.3,4.0,0.0,122.0,2.0,6190.0,Chelsea
,Filipe Luís,br BRA,DF,15,9,0.0,0.0,2014-2015,4ed2628,Chelsea,942,10.5,1.0,0.0,122.0,2.0,,Chelsea
,Didier Drogba,ci CIV,FW,28,8,1.0,4.0,2014-2015,945dea33,Chelsea,869,9.7,5.0,0.0,122.0,35.0,6158.0,Chelsea
,Kurt Zouma,fr FRA,DF,15,7,0.0,0.0,2014-2015,ce4246f5,Chelsea,647,7.2,0.0,0.0,122.0,4.0,6205.0,Chelsea
,John Obi Mikel,ng NGA,MF,18,6,1.0,0.0,2014-2015,424d5f72,Chelsea,702,7.8,1.0,0.0,122.0,52.0,6171.0,Chelsea
,Loïc Rémy,fr FRA,FW,19,6,0.0,7.0,2014-2015,5c2da10f,Chelsea,672,7.5,0.0,0.0,122.0,4.0,,Chelsea
,Petr Čech,cz CZE,GK,7,6,0.0,0.0,2014-2015,71672fa0,Chelsea,607,6.7,0.0,0.0,122.0,84.0,,Chelsea
,André Schürrle,de GER,"FW,MF",14,5,0.0,3.0,2014-2015,cbb3fdf,Chelsea,436,4.8,2.0,0.0,122.0,13.0,6198.0,Chelsea
,Juan Cuadrado,co COL,"DF,FW",12,4,0.0,0.0,2014-2015,0ab1f153,Chelsea,315,3.5,2.0,0.0,122.0,19.0,6206.0,Chelsea
,Ruben Loftus-Cheek,eng ENG,MF,3,2,0.0,0.0,2014-2015,97fd090,Chelsea,132,1.5,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Mohamed Salah,eg EGY,"FW,MF",3,0,0.0,0.0,2014-2015,342ad68,Chelsea,33,0.4,0.0,0.0,122.0,59.0,6199.0,Chelsea
,Nathan Aké,nl NED,"DF,MF",1,0,0.0,0.0,2014-2015,ca114,Chelsea,18,0.2,0.0,0.0,122.0,11.0,6197.0,Chelsea
,Andreas Christensen,dk DEN,DF,1,0,0.0,0.0,2014-2015,1cb49278,Chelsea,13,0.1,0.0,0.0,122.0,7.0,6208.0,Chelsea
,Izzy Brown,eng ENG,"FW,MF",1,0,0.0,0.0,2014-2015,bf54c8cc,Chelsea,12,0.1,0.0,0.0,122.0,6.0,6209.0,Chelsea
,Lewis Baker,eng ENG,MF,0,0,,,2014-2015,1b278bf5,Chelsea,,,,,122.0,6.0,6210.0,Chelsea
,Mitchell Beeney,eng ENG,GK,0,0,,,2014-2015,dc630911,Chelsea,,,,,122.0,6.0,6211.0,Chelsea
,Jamal Blackman,eng ENG,GK,0,0,,,2014-2015,dd26b605,Chelsea,,,,,122.0,6.0,6212.0,Chelsea
,Jeremie Boga,ci CIV,"FW,MF",0,0,,,2014-2015,fe012aca,Chelsea,,,,,122.0,35.0,,Chelsea
,Mark Schwarzer,au AUS,GK,0,0,,,2014-2015,da409c6f,Chelsea,,,,,122.0,42.0,6200.0,Chelsea
,Dominic Solanke,eng ENG,FW,0,0,,,2014-2015,77dc3b2,Chelsea,,,,,122.0,6.0,6213.0,Chelsea
,Fernando Torres,es ESP,FW,0,0,,,2014-2015,bdf7b97d,Chelsea,,,,,122.0,1.0,,Chelsea
,﻿César Azpilicueta,es ESP,DF,37,36,3.0,2.0,2015-2016,53cad200,Chelsea,"3,199",35.5,7.0,0.0,122.0,1.0,,Chelsea
,Branislav Ivanović,rs SRB,DF,33,33,2.0,2.0,2015-2016,85f8571a,Chelsea,"2,916",32.4,5.0,0.0,122.0,28.0,6180.0,Chelsea
,Cesc Fàbregas,es ESP,MF,37,33,7.0,5.0,2015-2016,33508c78,Chelsea,"2,895",32.2,5.0,0.0,122.0,1.0,,Chelsea
,Willian,br BRA,MF,35,32,6.0,5.0,2015-2016,8b9ebd03,Chelsea,"2,739",30.4,5.0,0.0,122.0,2.0,,Chelsea
,Nemanja Matić,rs SRB,MF,33,28,2.0,2.0,2015-2016,b7822d7,Chelsea,"2,415",26.8,5.0,1.0,122.0,28.0,,Chelsea
,Diego Costa,es ESP,FW,28,27,6.0,12.0,2015-2016,190d597,Chelsea,"2,373",26.4,8.0,0.0,122.0,1.0,,Chelsea
,Eden Hazard,be BEL,"MF,FW",31,25,3.0,4.0,2015-2016,39bb753,Chelsea,"2,191",24.3,2.0,0.0,122.0,27.0,163.0,Chelsea
,Pedro,es ESP,MF,29,24,3.0,7.0,2015-2016,3ca7254a,Chelsea,"2,033",22.6,3.0,0.0,122.0,1.0,,Chelsea
,John Terry,eng ENG,DF,24,24,0.0,1.0,2015-2016,68517cfd,Chelsea,"1,988",22.1,3.0,2.0,122.0,6.0,6140.0,Chelsea
,Thibaut Courtois,be BEL,GK,23,23,0.0,0.0,2015-2016,1840e36d,Chelsea,"2,020",22.4,1.0,2.0,122.0,27.0,154.0,Chelsea
,Gary Cahill,eng ENG,DF,23,21,1.0,2.0,2015-2016,7914b9fe,Chelsea,"1,957",21.7,2.0,0.0,122.0,6.0,6194.0,Chelsea
,Kurt Zouma,fr FRA,DF,23,21,1.0,1.0,2015-2016,ce4246f5,Chelsea,"1,918",21.3,0.0,0.0,122.0,4.0,6205.0,Chelsea
,Oscar,br BRA,MF,27,20,3.0,3.0,2015-2016,57fe98dd,Chelsea,"1,769",19.7,4.0,0.0,122.0,2.0,6195.0,Chelsea
,John Obi Mikel,ng NGA,"MF,DF",25,19,1.0,0.0,2015-2016,424d5f72,Chelsea,"1,782",19.8,6.0,0.0,122.0,52.0,6171.0,Chelsea
,Asmir Begović,ba BIH,GK,17,15,0.0,0.0,2015-2016,7b4de647,Chelsea,"1,399",15.5,0.0,0.0,122.0,49.0,6214.0,Chelsea
,Baba Rahman,gh GHA,DF,15,11,1.0,0.0,2015-2016,4086af3,Chelsea,"1,018",11.3,1.0,0.0,122.0,17.0,,Chelsea
,Ramires,br BRA,MF,12,7,0.0,2.0,2015-2016,4cce2c67,Chelsea,609,6.8,1.0,0.0,122.0,2.0,6190.0,Chelsea
,Kenedy,br BRA,"DF,MF",14,4,0.0,1.0,2015-2016,5eebbfdf,Chelsea,556,6.2,0.0,0.0,122.0,2.0,,Chelsea
,Ruben Loftus-Cheek,eng ENG,MF,13,4,0.0,1.0,2015-2016,97fd090,Chelsea,412,4.6,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Bertrand Traoré,bf BFA,"FW,MF",10,4,1.0,2.0,2015-2016,c47541e0,Chelsea,375,4.2,0.0,0.0,122.0,62.0,6215.0,Chelsea
,Loïc Rémy,fr FRA,FW,13,3,0.0,1.0,2015-2016,5c2da10f,Chelsea,291,3.2,0.0,0.0,122.0,4.0,,Chelsea
,Matt Miazga,us USA,DF,2,2,0.0,0.0,2015-2016,9fc0f253,Chelsea,135,1.5,1.0,0.0,122.0,75.0,,Chelsea
,Radamel Falcao,co COL,FW,10,1,0.0,1.0,2015-2016,66116290,Chelsea,237,2.6,1.0,0.0,122.0,19.0,,Chelsea
,Alexandre Pato,br BRA,FW,2,1,0.0,1.0,2015-2016,7dd83c7d,Chelsea,131,1.5,0.0,0.0,122.0,2.0,,Chelsea
,Tammy Abraham,eng ENG,FW,2,0,0.0,0.0,2015-2016,f586779e,Chelsea,55,0.6,0.0,0.0,122.0,6.0,6216.0,Chelsea
,Fikayo Tomori,eng ENG,DF,1,0,0.0,0.0,2015-2016,7edfbb8a,Chelsea,31,0.3,0.0,0.0,122.0,6.0,6217.0,Chelsea
,Juan Cuadrado,co COL,"DF,FW",1,0,0.0,0.0,2015-2016,0ab1f153,Chelsea,27,0.3,0.0,0.0,122.0,19.0,6206.0,Chelsea
,Jake Clarke-Salter,eng ENG,DF,1,0,0.0,0.0,2015-2016,0df092d3,Chelsea,17,0.2,0.0,0.0,122.0,6.0,6218.0,Chelsea
,Ola Aina,ng NGA,"DF,MF",0,0,,,2015-2016,246d153b,Chelsea,,,,,122.0,52.0,6219.0,Chelsea
,Marco Amelia,it ITA,GK,0,0,,,2015-2016,54da8e59,Chelsea,,,,,122.0,9.0,6220.0,Chelsea
,Jamal Blackman,eng ENG,GK,0,0,,,2015-2016,dd26b605,Chelsea,,,,,122.0,6.0,6212.0,Chelsea
,Charlie Colkett,eng ENG,MF,0,0,,,2015-2016,cf151ac,Chelsea,,,,,122.0,6.0,6221.0,Chelsea
,Papy Djilobodji,sn SEN,DF,0,0,,,2015-2016,083525e5,Chelsea,,,,,122.0,34.0,,Chelsea
,Victor Moses,ng NGA,"DF,FW",0,0,,,2015-2016,726e11e,Chelsea,,,,,122.0,52.0,6196.0,Chelsea
,Kasey Palmer,jm JAM,MF,0,0,,,2015-2016,453f566a,Chelsea,,,,,122.0,127.0,6223.0,Chelsea
,﻿César Azpilicueta,es ESP,DF,38,38,4.0,1.0,2016-2017,53cad200,Chelsea,"3,420",38.0,4.0,0.0,122.0,1.0,,Chelsea
,Gary Cahill,eng ENG,DF,37,36,0.0,6.0,2016-2017,7914b9fe,Chelsea,"3,296",36.6,5.0,0.0,122.0,6.0,6194.0,Chelsea
,Thibaut Courtois,be BEL,GK,36,36,0.0,0.0,2016-2017,1840e36d,Chelsea,"3,240",36.0,1.0,0.0,122.0,27.0,154.0,Chelsea
,Eden Hazard,be BEL,"FW,MF",36,36,5.0,16.0,2016-2017,39bb753,Chelsea,"2,982",33.1,3.0,0.0,122.0,27.0,163.0,Chelsea
,N'Golo Kanté,fr FRA,MF,35,35,1.0,1.0,2016-2017,b9fbae28,Chelsea,"3,138",34.9,9.0,0.0,122.0,4.0,6224.0,Chelsea
,Diego Costa,es ESP,FW,35,35,7.0,20.0,2016-2017,190d597,Chelsea,"3,082",34.2,10.0,0.0,122.0,1.0,,Chelsea
,David Luiz,br BRA,DF,33,33,0.0,1.0,2016-2017,c0e27d1a,Chelsea,"2,954",32.8,6.0,0.0,122.0,2.0,,Chelsea
,Nemanja Matić,rs SRB,MF,35,30,7.0,1.0,2016-2017,b7822d7,Chelsea,"2,694",29.9,4.0,0.0,122.0,28.0,,Chelsea
,Marcos Alonso,es ESP,MF,31,30,3.0,6.0,2016-2017,f4290206,Chelsea,"2,693",29.9,2.0,0.0,122.0,1.0,87.0,Chelsea
,Victor Moses,ng NGA,MF,34,29,2.0,3.0,2016-2017,726e11e,Chelsea,"2,483",27.6,4.0,0.0,122.0,52.0,6196.0,Chelsea
,Pedro,es ESP,"FW,MF",35,26,9.0,9.0,2016-2017,3ca7254a,Chelsea,"2,140",23.8,6.0,0.0,122.0,1.0,,Chelsea
,Willian,br BRA,"FW,MF",34,15,2.0,8.0,2016-2017,8b9ebd03,Chelsea,"1,534",17.0,3.0,0.0,122.0,2.0,,Chelsea
,Cesc Fàbregas,es ESP,MF,29,13,12.0,5.0,2016-2017,33508c78,Chelsea,"1,339",14.9,8.0,0.0,122.0,1.0,,Chelsea
,Branislav Ivanović,rs SRB,DF,13,6,0.0,0.0,2016-2017,85f8571a,Chelsea,589,6.5,2.0,0.0,122.0,28.0,6180.0,Chelsea
,John Terry,eng ENG,DF,9,6,0.0,1.0,2016-2017,68517cfd,Chelsea,496,5.5,1.0,0.0,122.0,6.0,6140.0,Chelsea
,Oscar,br BRA,MF,9,5,1.0,0.0,2016-2017,57fe98dd,Chelsea,455,5.1,1.0,0.0,122.0,2.0,6195.0,Chelsea
,Kurt Zouma,fr FRA,DF,9,3,0.0,0.0,2016-2017,ce4246f5,Chelsea,250,2.8,0.0,0.0,122.0,4.0,6205.0,Chelsea
,Asmir Begović,ba BIH,GK,2,2,0.0,0.0,2016-2017,7b4de647,Chelsea,180,2.0,0.0,0.0,122.0,49.0,6214.0,Chelsea
,Michy Batshuayi,be BEL,FW,20,1,1.0,5.0,2016-2017,2973d8ff,Chelsea,254,2.8,0.0,0.0,122.0,27.0,,Chelsea
,Nathaniel Chalobah,eng ENG,MF,10,1,0.0,0.0,2016-2017,422862ea,Chelsea,167,1.9,2.0,0.0,122.0,6.0,6225.0,Chelsea
,Nathan Aké,nl NED,DF,2,1,0.0,0.0,2016-2017,ca114,Chelsea,99,1.1,1.0,0.0,122.0,11.0,6197.0,Chelsea
,Kenedy,br BRA,MF,1,1,0.0,0.0,2016-2017,5eebbfdf,Chelsea,74,0.8,0.0,0.0,122.0,2.0,,Chelsea
,Ruben Loftus-Cheek,eng ENG,MF,6,0,0.0,0.0,2016-2017,97fd090,Chelsea,35,0.4,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Ola Aina,ng NGA,"DF,MF",3,0,0.0,0.0,2016-2017,246d153b,Chelsea,26,0.3,0.0,0.0,122.0,52.0,6219.0,Chelsea
,Eduardo Carvalho,pt POR,GK,0,0,,,2016-2017,81b906e7,Chelsea,,,,,122.0,3.0,6226.0,Chelsea
,Dominic Solanke,eng ENG,FW,0,0,,,2016-2017,77dc3b2,Chelsea,,,,,122.0,6.0,6213.0,Chelsea
,﻿César Azpilicueta,es ESP,DF,37,37,6.0,2.0,2017-2018,53cad200,Chelsea,"3,330",37.0,1.0,0.0,122.0,1.0,,Chelsea
,Thibaut Courtois,be BEL,GK,35,35,0.0,0.0,2017-2018,1840e36d,Chelsea,"3,150",35.0,2.0,0.0,122.0,27.0,154.0,Chelsea
,N'Golo Kanté,fr FRA,MF,34,34,1.0,1.0,2017-2018,b9fbae28,Chelsea,"2,994",33.3,3.0,0.0,122.0,4.0,6224.0,Chelsea
,Marcos Alonso,es ESP,"DF,MF",33,33,2.0,7.0,2017-2018,f4290206,Chelsea,"2,855",31.7,6.0,0.0,122.0,1.0,87.0,Chelsea
,Eden Hazard,be BEL,"FW,MF",34,28,4.0,12.0,2017-2018,39bb753,Chelsea,"2,422",26.9,2.0,0.0,122.0,27.0,163.0,Chelsea
,Antonio Rüdiger,de GER,DF,27,25,1.0,2.0,2017-2018,18b896d6,Chelsea,"2,338",26.0,4.0,0.0,122.0,13.0,6227.0,Chelsea
,Cesc Fàbregas,es ESP,MF,32,25,4.0,2.0,2017-2018,33508c78,Chelsea,"2,307",25.6,5.0,2.0,122.0,1.0,,Chelsea
,Victor Moses,ng NGA,"DF,MF",28,25,3.0,3.0,2017-2018,726e11e,Chelsea,"2,110",23.4,3.0,0.0,122.0,52.0,6196.0,Chelsea
,Tiemoué Bakayoko,fr FRA,MF,29,24,2.0,2.0,2017-2018,59bf127b,Chelsea,"2,126",23.6,4.0,2.0,122.0,4.0,6228.0,Chelsea
,Gary Cahill,eng ENG,DF,27,24,0.0,0.0,2017-2018,7914b9fe,Chelsea,"2,086",23.2,1.0,1.0,122.0,6.0,6194.0,Chelsea
,Álvaro Morata,es ESP,FW,31,24,6.0,11.0,2017-2018,129af0db,Chelsea,"2,061",22.9,7.0,0.0,122.0,1.0,102.0,Chelsea
,Andreas Christensen,dk DEN,DF,27,23,0.0,0.0,2017-2018,1cb49278,Chelsea,"2,086",23.2,0.0,0.0,122.0,7.0,6208.0,Chelsea
,Willian,br BRA,"MF,FW",36,20,7.0,6.0,2017-2018,8b9ebd03,Chelsea,"1,890",21.0,1.0,0.0,122.0,2.0,,Chelsea
,Pedro,es ESP,"MF,FW",31,17,2.0,4.0,2017-2018,3ca7254a,Chelsea,"1,523",16.9,1.0,0.0,122.0,1.0,,Chelsea
,Davide Zappacosta,it ITA,"DF,MF",22,12,1.0,1.0,2017-2018,7fe90ccd,Chelsea,"1,098",12.2,0.0,0.0,122.0,9.0,6229.0,Chelsea
,David Luiz,br BRA,"DF,MF",10,9,0.0,1.0,2017-2018,c0e27d1a,Chelsea,840,9.3,4.0,1.0,122.0,2.0,,Chelsea
,Olivier Giroud,fr FRA,FW,13,6,1.0,3.0,2017-2018,16ceb862,Chelsea,613,6.8,0.0,0.0,122.0,4.0,,Chelsea
,Danny Drinkwater,eng ENG,MF,12,5,0.0,1.0,2017-2018,2649ff32,Chelsea,527,5.9,0.0,0.0,122.0,6.0,6230.0,Chelsea
,Michy Batshuayi,be BEL,FW,12,3,1.0,2.0,2017-2018,2973d8ff,Chelsea,360,4.0,0.0,0.0,122.0,27.0,,Chelsea
,Emerson Palmieri,it ITA,DF,5,3,1.0,0.0,2017-2018,0bc6fdc,Chelsea,280,3.1,0.0,0.0,122.0,9.0,6231.0,Chelsea
,Willy Caballero,ar ARG,GK,3,3,0.0,0.0,2017-2018,179d516,Chelsea,270,3.0,0.0,0.0,122.0,5.0,,Chelsea
,Ross Barkley,eng ENG,MF,2,2,0.0,0.0,2017-2018,3a24769f,Chelsea,129,1.4,0.0,0.0,122.0,6.0,6232.0,Chelsea
,Jeremie Boga,ci CIV,MF,1,1,0.0,0.0,2017-2018,fe012aca,Chelsea,17,0.2,0.0,0.0,122.0,35.0,,Chelsea
,Charly Musonda Jr.,be BEL,FW,3,0,0.0,0.0,2017-2018,62a0089e,Chelsea,37,0.4,0.0,0.0,122.0,27.0,,Chelsea
,Callum Hudson-Odoi,eng ENG,"FW,DF",2,0,0.0,0.0,2017-2018,15f3ec41,Chelsea,29,0.3,0.0,0.0,122.0,6.0,6233.0,Chelsea
,Ethan Ampadu,wls WAL,DF,1,0,0.0,0.0,2017-2018,10b9fa99,Chelsea,11,0.1,0.0,0.0,122.0,18.0,6234.0,Chelsea
,Eduardo Carvalho,pt POR,GK,0,0,,,2017-2018,81b906e7,Chelsea,,,,,122.0,3.0,6226.0,Chelsea
,Trevoh Chalobah,eng ENG,"DF,MF",0,0,,,2017-2018,5515376c,Chelsea,,,,,122.0,6.0,6235.0,Chelsea
,Kenedy,br BRA,"FW,MF",0,0,,,2017-2018,5eebbfdf,Chelsea,,,,,122.0,2.0,,Chelsea
,Kyle Scott,eng ENG,MF,0,0,,,2017-2018,1c24aacf,Chelsea,,,,,122.0,6.0,6236.0,Chelsea
,Dujon Sterling,eng ENG,DF,0,0,,,2017-2018,54dd7308,Chelsea,,,,,122.0,6.0,6237.0,Chelsea
,Fikayo Tomori,eng ENG,DF,0,0,,,2017-2018,7edfbb8a,Chelsea,,,,,122.0,6.0,6217.0,Chelsea
,﻿César Azpilicueta,es ESP,DF,38,38,5.0,1.0,2018-2019,53cad200,Chelsea,"3,402",37.8,4.0,0.0,122.0,1.0,,Chelsea
,Jorginho,it ITA,MF,37,37,0.0,2.0,2018-2019,45db685d,Chelsea,"3,156",35.1,8.0,0.0,122.0,9.0,6238.0,Chelsea
,Kepa Arrizabalaga,es ESP,GK,36,36,0.0,0.0,2018-2019,28d596a0,Chelsea,"3,240",36.0,2.0,0.0,122.0,1.0,,Chelsea
,David Luiz,br BRA,DF,36,36,2.0,3.0,2018-2019,c0e27d1a,Chelsea,"3,238",36.0,3.0,0.0,122.0,2.0,,Chelsea
,N'Golo Kanté,fr FRA,MF,36,36,4.0,4.0,2018-2019,b9fbae28,Chelsea,"3,092",34.4,3.0,0.0,122.0,4.0,6224.0,Chelsea
,Antonio Rüdiger,de GER,DF,33,33,0.0,1.0,2018-2019,18b896d6,Chelsea,"2,871",31.9,7.0,0.0,122.0,13.0,6227.0,Chelsea
,Eden Hazard,be BEL,FW,37,32,15.0,16.0,2018-2019,39bb753,Chelsea,"2,923",32.5,2.0,0.0,122.0,27.0,163.0,Chelsea
,Marcos Alonso,es ESP,DF,31,31,4.0,2.0,2018-2019,f4290206,Chelsea,"2,759",30.7,6.0,0.0,122.0,1.0,87.0,Chelsea
,Willian,br BRA,FW,32,26,6.0,3.0,2018-2019,8b9ebd03,Chelsea,"2,097",23.3,2.0,0.0,122.0,2.0,,Chelsea
,Pedro,es ESP,FW,31,21,2.0,8.0,2018-2019,3ca7254a,Chelsea,"1,778",19.8,2.0,0.0,122.0,1.0,,Chelsea
,Mateo Kovačić,hr CRO,MF,32,21,2.0,0.0,2018-2019,79c0821a,Chelsea,"1,735",19.3,3.0,0.0,122.0,16.0,135.0,Chelsea
,Ross Barkley,eng ENG,MF,27,13,5.0,3.0,2018-2019,3a24769f,Chelsea,"1,245",13.8,1.0,0.0,122.0,6.0,6232.0,Chelsea
,Gonzalo Higuaín,ar ARG,FW,14,13,0.0,5.0,2018-2019,8a08491a,Chelsea,"1,085",12.1,0.0,0.0,122.0,5.0,57.0,Chelsea
,Álvaro Morata,es ESP,FW,16,11,0.0,5.0,2018-2019,129af0db,Chelsea,941,10.5,3.0,0.0,122.0,1.0,102.0,Chelsea
,Olivier Giroud,fr FRA,FW,27,7,4.0,2.0,2018-2019,16ceb862,Chelsea,847,9.4,1.0,0.0,122.0,4.0,,Chelsea
,Emerson Palmieri,it ITA,DF,10,7,0.0,0.0,2018-2019,0bc6fdc,Chelsea,663,7.4,0.0,0.0,122.0,9.0,6231.0,Chelsea
,Ruben Loftus-Cheek,eng ENG,"MF,FW",24,6,2.0,6.0,2018-2019,97fd090,Chelsea,998,11.1,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Andreas Christensen,dk DEN,DF,8,6,0.0,0.0,2018-2019,1cb49278,Chelsea,617,6.9,1.0,0.0,122.0,7.0,6208.0,Chelsea
,Callum Hudson-Odoi,eng ENG,"FW,MF",10,4,1.0,0.0,2018-2019,15f3ec41,Chelsea,393,4.4,0.0,0.0,122.0,6.0,6233.0,Chelsea
,Willy Caballero,ar ARG,GK,2,2,0.0,0.0,2018-2019,179d516,Chelsea,180,2.0,0.0,0.0,122.0,5.0,,Chelsea
,Cesc Fàbregas,es ESP,MF,6,1,0.0,0.0,2018-2019,33508c78,Chelsea,180,2.0,1.0,0.0,122.0,1.0,,Chelsea
,Davide Zappacosta,it ITA,DF,4,1,0.0,0.0,2018-2019,7fe90ccd,Chelsea,128,1.4,0.0,0.0,122.0,9.0,6229.0,Chelsea
,Victor Moses,ng NGA,FW,2,0,0.0,0.0,2018-2019,726e11e,Chelsea,28,0.3,0.0,0.0,122.0,52.0,6196.0,Chelsea
,Gary Cahill,eng ENG,DF,2,0,0.0,0.0,2018-2019,7914b9fe,Chelsea,24,0.3,0.0,0.0,122.0,6.0,6194.0,Chelsea
,Ethan Ampadu,wls WAL,"DF,MF",0,0,,,2018-2019,10b9fa99,Chelsea,,,,,122.0,18.0,6234.0,Chelsea
,Danny Drinkwater,eng ENG,MF,0,0,,,2018-2019,2649ff32,Chelsea,,,,,122.0,6.0,6230.0,Chelsea
,Marc Guéhi,eng ENG,DF,0,0,,,2018-2019,d0706b27,Chelsea,,,,,122.0,6.0,6239.0,Chelsea
,﻿César Azpilicueta,es ESP,DF,36,36,6.0,2.0,2019-2020,53cad200,Chelsea,"3,229",35.9,1.0,0.0,122.0,1.0,,Chelsea
,Kepa Arrizabalaga,es ESP,GK,33,33,0.0,0.0,2019-2020,28d596a0,Chelsea,"2,970",33.0,0.0,0.0,122.0,1.0,,Chelsea
,Mason Mount,eng ENG,"MF,FW",37,32,5.0,7.0,2019-2020,9674002f,Chelsea,"2,867",31.9,3.0,0.0,122.0,6.0,6240.0,Chelsea
,Willian,br BRA,"FW,MF",36,29,7.0,9.0,2019-2020,8b9ebd03,Chelsea,"2,600",28.9,4.0,0.0,122.0,2.0,,Chelsea
,Jorginho,it ITA,MF,31,27,2.0,4.0,2019-2020,45db685d,Chelsea,"2,379",26.4,10.0,0.0,122.0,9.0,6238.0,Chelsea
,Kurt Zouma,fr FRA,DF,28,25,0.0,0.0,2019-2020,ce4246f5,Chelsea,"2,344",26.0,6.0,0.0,122.0,4.0,6205.0,Chelsea
,Tammy Abraham,eng ENG,FW,34,25,3.0,15.0,2019-2020,f586779e,Chelsea,"2,215",24.6,2.0,0.0,122.0,6.0,6216.0,Chelsea
,Mateo Kovačić,hr CRO,MF,31,23,3.0,1.0,2019-2020,79c0821a,Chelsea,"2,073",23.0,8.0,0.0,122.0,16.0,135.0,Chelsea
,Andreas Christensen,dk DEN,DF,21,21,0.0,0.0,2019-2020,1cb49278,Chelsea,"1,751",19.5,5.0,0.0,122.0,7.0,6208.0,Chelsea
,N'Golo Kanté,fr FRA,MF,22,20,0.0,3.0,2019-2020,b9fbae28,Chelsea,"1,732",19.2,4.0,0.0,122.0,4.0,6224.0,Chelsea
,Christian Pulisic,us USA,"FW,MF",25,19,4.0,9.0,2019-2020,1bf33a9a,Chelsea,"1,722",19.1,0.0,0.0,122.0,75.0,6241.0,Chelsea
,Antonio Rüdiger,de GER,DF,20,19,0.0,2.0,2019-2020,18b896d6,Chelsea,"1,710",19.0,3.0,0.0,122.0,13.0,6227.0,Chelsea
,Reece James,eng ENG,DF,24,16,2.0,0.0,2019-2020,1265a93a,Chelsea,"1,515",16.8,1.0,0.0,122.0,6.0,6242.0,Chelsea
,Marcos Alonso,es ESP,DF,18,15,2.0,4.0,2019-2020,f4290206,Chelsea,"1,430",15.9,4.0,0.0,122.0,1.0,87.0,Chelsea
,Fikayo Tomori,eng ENG,DF,15,15,0.0,1.0,2019-2020,7edfbb8a,Chelsea,"1,291",14.3,3.0,0.0,122.0,6.0,6217.0,Chelsea
,Ross Barkley,eng ENG,MF,21,13,4.0,1.0,2019-2020,3a24769f,Chelsea,"1,103",12.3,0.0,0.0,122.0,6.0,6232.0,Chelsea
,Emerson Palmieri,it ITA,DF,15,13,0.0,0.0,2019-2020,0bc6fdc,Chelsea,"1,024",11.4,3.0,0.0,122.0,9.0,6231.0,Chelsea
,Olivier Giroud,fr FRA,FW,18,12,0.0,8.0,2019-2020,16ceb862,Chelsea,993,11.0,1.0,0.0,122.0,4.0,,Chelsea
,Pedro,es ESP,"FW,MF",11,8,1.0,1.0,2019-2020,3ca7254a,Chelsea,661,7.3,1.0,0.0,122.0,1.0,,Chelsea
,Callum Hudson-Odoi,eng ENG,"FW,MF",22,7,5.0,1.0,2019-2020,15f3ec41,Chelsea,863,9.6,1.0,0.0,122.0,6.0,6233.0,Chelsea
,Willy Caballero,ar ARG,GK,5,5,0.0,0.0,2019-2020,179d516,Chelsea,450,5.0,0.0,0.0,122.0,5.0,,Chelsea
,Ruben Loftus-Cheek,eng ENG,"MF,FW",7,2,1.0,0.0,2019-2020,97fd090,Chelsea,208,2.3,0.0,0.0,122.0,6.0,6207.0,Chelsea
,Billy Gilmour,sct SCO,MF,6,2,0.0,0.0,2019-2020,df10e27c,Chelsea,194,2.2,0.0,0.0,122.0,67.0,6243.0,Chelsea
,Michy Batshuayi,be BEL,FW,16,1,1.0,1.0,2019-2020,2973d8ff,Chelsea,239,2.7,0.0,0.0,122.0,27.0,,Chelsea
,Tariq Lamptey,gh GHA,DF,1,0,0.0,0.0,2019-2020,f4e433d4,Chelsea,32,0.4,0.0,0.0,122.0,17.0,6244.0,Chelsea
,Faustino Anjorin,eng ENG,FW,1,0,0.0,0.0,2019-2020,b105919e,Chelsea,20,0.2,0.0,0.0,122.0,6.0,6245.0,Chelsea
,Armando Broja,al ALB,FW,1,0,0.0,0.0,2019-2020,97220da2,Chelsea,5,0.1,0.0,0.0,122.0,78.0,6246.0,Chelsea
,Lewis Bate,eng ENG,MF,0,0,,,2019-2020,cd4256d3,Chelsea,,,,,122.0,6.0,6247.0,Chelsea
,Marc Guéhi,eng ENG,DF,0,0,,,2019-2020,d0706b27,Chelsea,,,,,122.0,6.0,6239.0,Chelsea
,Kenedy,br BRA,"FW,MF",0,0,,,2019-2020,5eebbfdf,Chelsea,,,,,122.0,2.0,,Chelsea
,﻿Mason Mount,eng ENG,MF,36,32,5.0,6.0,2020-2021,9674002f,Chelsea,"2,890",32.1,2.0,0.0,122.0,6.0,6240.0,Chelsea
