Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB
,Adil Chihi,ma MAR,"FW,MF",33,20,5.0,4.0,2006-2007,1891864b,Koln,"1,816",20.2,2.0,0.0,21.0,26.0,
,Bernt Haas,ch SUI,DF,19,18,0.0,0.0,2006-2007,64591e2,Koln,"1,571",17.5,5.0,1.0,21.0,39.0,
,Patrick Helmes,de GER,FW,19,17,3.0,14.0,2006-2007,0bbc9101,Koln,"1,523",16.9,2.0,0.0,21.0,13.0,
,Marvin Matip,cm CMR,"DF,MF",18,15,0.0,0.0,2006-2007,97decaae,Koln,"1,364",15.2,1.0,0.0,21.0,36.0,
,Lukas Sinkiewicz,de GER,"DF,MF",13,13,0.0,0.0,2006-2007,ba0d7c89,Koln,"1,077",12.0,6.0,0.0,21.0,13.0,
,Fábio Luciano,br BRA,DF,12,12,0.0,0.0,2006-2007,451a703a,Koln,"1,080",12.0,2.0,0.0,21.0,2.0,
,Marius Johnsen,no NOR,DF,12,12,0.0,0.0,2006-2007,5b5a59e3,Koln,988,11.0,1.0,0.0,21.0,21.0,
,Matthias Scherz,de GER,FW,23,10,0.0,9.0,2006-2007,cea72c78,Koln,"1,132",12.6,2.0,0.0,21.0,13.0,
,Carsten Cullmann,de GER,DF,12,10,0.0,0.0,2006-2007,7d78fe24,Koln,916,10.2,6.0,0.0,21.0,13.0,
,Baykal Kulaksızoğlu,ch SUI,"DF,MF",11,9,0.0,0.0,2006-2007,b9e11503,Koln,710,7.9,3.0,0.0,21.0,39.0,
,Serhat Akın,tr TUR,"FW,MF",7,7,0.0,1.0,2006-2007,8b65c62b,Koln,488,5.4,2.0,0.0,21.0,15.0,
,Peter Madsen,dk DEN,FW,13,5,1.0,0.0,2006-2007,26c57f1,Koln,595,6.6,3.0,1.0,21.0,7.0,
,André Beleza,br BRA,"FW,MF",10,5,0.0,0.0,2006-2007,2bbaf097,Koln,503,5.6,0.0,0.0,21.0,2.0,
,Kevin Schöneberg,de GER,DF,7,5,0.0,0.0,2006-2007,5956dbf1,Koln,483,5.4,1.0,0.0,21.0,13.0,
,Salvatore Gambino,de GER,"FW,MF",13,4,0.0,2.0,2006-2007,5ccf8df1,Koln,515,5.7,0.0,0.0,21.0,13.0,
,Tiago Cavalcanti,br BRA,FW,6,3,0.0,0.0,2006-2007,964afcc4,Koln,319,3.5,0.0,0.0,21.0,2.0,
,Thomas Kessler,de GER,GK,2,2,0.0,0.0,2006-2007,3967d651,Koln,180,2.0,0.0,0.0,21.0,13.0,
,Denis Epstein,de GER,"FW,MF",12,1,0.0,0.0,2006-2007,10b7f9cf,Koln,251,2.8,0.0,0.0,21.0,13.0,
,Mariano Trípodi,ar ARG,FW,1,0,0.0,1.0,2006-2007,c3602fca,Koln,45,0.5,0.0,0.0,21.0,5.0,
,Enis Alushi,xk KVX,MF,1,0,0.0,0.0,2006-2007,428b3b0b,Koln,21,0.2,1.0,0.0,21.0,82.0,
,﻿Patrick Helmes,de GER,FW,33,32,2.0,17.0,2007-2008,0bbc9101,Koln,"2,859",31.8,3.0,0.0,21.0,13.0,
,Youssef Mohamad,lb LIB,DF,31,31,0.0,5.0,2007-2008,97ef448e,Koln,"2,787",31.0,4.0,0.0,21.0,141.0,
,Ümit Özat,tr TUR,"DF,MF",32,31,8.0,0.0,2007-2008,c36a45a4,Koln,"2,784",30.9,4.0,0.0,21.0,15.0,
,Milivoje Novaković,si SVN,FW,33,31,5.0,20.0,2007-2008,716148b4,Koln,"2,752",30.6,3.0,0.0,21.0,32.0,
,Faryd Mondragón,co COL,GK,31,31,0.0,0.0,2007-2008,cbd99275,Koln,"2,743",30.5,2.0,0.0,21.0,19.0,
,Roda Antar,lb LIB,MF,31,30,4.0,7.0,2007-2008,021e8467,Koln,"2,618",29.1,4.0,0.0,21.0,141.0,
,Kevin McKenna,ca CAN,"DF,FW",30,30,0.0,2.0,2007-2008,b8f61657,Koln,"2,566",28.5,10.0,1.0,21.0,44.0,
,Aleksandar Mitreski,mk MKD,"DF,MF",28,25,1.0,0.0,2007-2008,9a1241aa,Koln,"2,107",23.4,4.0,1.0,21.0,81.0,
,Thomas Broich,de GER,MF,28,20,1.0,1.0,2007-2008,58941576,Koln,"1,779",19.8,0.0,0.0,21.0,13.0,
,Nemanja Vučićević,rs SRB,"FW,MF",24,18,4.0,1.0,2007-2008,6bd29aba,Koln,"1,598",17.8,3.0,0.0,21.0,28.0,
,Marvin Matip,cm CMR,"DF,MF",24,17,0.0,0.0,2007-2008,97decaae,Koln,"1,514",16.8,4.0,0.0,21.0,36.0,
,Fabrice Ehret,fr FRA,"DF,MF",24,13,0.0,0.0,2007-2008,f143b126,Koln,"1,367",15.2,2.0,0.0,21.0,4.0,
