,Player,Link,Player_id,Player_name,Nationality,Position
164,Germán Pacheco,/en/players/4a8b43e0/German-Pacheco,4a8b43e0,German-Pacheco,ar ARG,"FW,MF"
165,Nwankwo Obiora,/en/players/284b5f0d/Nwankwo-Obiora,284b5f0d,Nwankwo-Obio,ng NGA,"DF,MF"
166,Eial Strahman,/en/players/5d70dcaa/Eial-Strahman,5d70dcaa,Eial-Strahm,ar ARG,FW
167,Dani Espejo,/en/players/e4ab411d/Dani-Espejo,4ab411d,Dani-Espejo,es ESP,"DF,MF"
169,Joselu,/en/players/8f7dd1d2/Joselu,8f7dd1d2,Joselu,es ESP,"FW,MF"
170,Rafa Gálvez,/en/players/445ca2c1/Rafa-Galvez,445ca2c1,Rafa-Galvez,es ESP,"DF,MF"
171,Juan Guerra,/en/players/a212d440/Juan-Guerra,212d440,Juan-Gu,es ESP,MF
172,Aleksandar Pantić,/en/players/70e5566a/Aleksandar-Pantic,70e5566a,Aleksandar-Pantic,rs SRB,DF
173,José Ángel Crespo,/en/players/8ec4c2f7/Jose-Angel-Crespo,8ec4c2f7,Jose-Angel-Crespo,es ESP,DF
174,Federico Cartabia,/en/players/a8e6bebf/Federico-Cartabia,8e6bebf,Federico-Cartabi,ar ARG,MF
175,Nabil Ghilas,/en/players/cee627f6/Nabil-Ghilas,cee627f6,Nabil-Ghi,dz ALG,"FW,MF"
176,Deivid,/en/players/c1c76662/Deivid,c1c76662,Deivid,es ESP,"DF,MF"
177,Íñigo López,/en/players/8c61ca86/Inigo-Lopez,8c61ca86,Inigo-Lopez,es ESP,DF
178,Florin Andone,/en/players/dc008610/Florin-Andone,dc008610,Florin-Ando,ro ROU,FW
179,Edimar Fraga,/en/players/e1bcce4c/Edimar-Fraga,1bcce4c,Edimar-Frag,br BRA,"DF,MF"
180,Fausto Rossi,/en/players/79a8fa04/Fausto-Rossi,79a8fa04,Fausto-Rossi,it ITA,MF
181,Bebé,/en/players/d8712bf9/Bebe,d8712bf9,Beb,cv CPV,"FW,MF"
182,Rene Krhin,/en/players/9a506145/Rene-Krhin,9a506145,Rene-Krhi,si SVN,"FW,MF"
183,Patrick Ekeng,/en/players/3bcb7df2/Patrick-Ekeng,3bcb7df2,Patrick-Ekeng,cm CMR,MF
184,Héldon Ramos,/en/players/64ded08c/Heldon-Ramos,64ded08c,Heldon-Ramo,cv CPV,"FW,MF"
185,Bruno Zuculini,/en/players/17cddb4d/Bruno-Zuculini,17cddb4d,Bruno-Zuculini,ar ARG,MF
186,Mike Havenaar,/en/players/2475a31d/Mike-Havenaar,2475a31d,Mike-Hav,jp JPN,FW
187,Ryder Matos,/en/players/7280b54f/Ryder-Matos,7280b54f,Ryder-Mato,br BRA,"FW,MF"
188,Fran Serrano,/en/players/a1eeef2c/Fran-Serrano,1eeef2c,Fran-Serrano,es ESP,DF
189,José Carlos,/en/players/6738f3c6/Jose-Carlos,6738f3c6,Jose-Carlo,es ESP,"FW,MF"
190,Eduard Campabadal,/en/players/bbf23a57/Eduard-Campabadal,bbf23a57,Eduard-Campabad,es ESP,DF
191,José Fran,/en/players/9da2a2b2/Jose-Fran,9da2a2b2,Jose-F,es ESP,MF
192,Brimah Razak,/en/players/cd8b22b8/Brimah-Razak,cd8b22b8,Brimah-Razak,gh GHA,GK
193,Héctor Rodas,/en/players/dcdd3a95/Hector-Rodas,dcdd3a95,Hector-Rod,es ESP,DF
194,Fidel,/en/players/eb82b6f1/Fidel,b82b6f1,Fid,es ESP,MF
195,Domingo Cisma,/en/players/4d85b73c/Domingo-Cisma,4d85b73c,Domingo-Cism,es ESP,DF
196,Pedro Ríos,/en/players/96ef8f9f/Pedro-Rios,96ef8f9f,Pedro-Rio,es ESP,MF
197,Saša Marković,/en/players/25e8594b/Sasa-Markovic,25e8594b,Sasa-Markovic,rs SRB,MF
198,Nando,/en/players/6c041474/Nando,6c041474,Nando,es ESP,"FW,MF"
199,Víctor Pérez,/en/players/5918a484/Victor-Perez,5918a484,Victor-Perez,es ESP,MF
200,Raúl de Tomás,/en/players/02ef8778/Raul-de-Tomas,02ef8778,Raul-de-Tom,es ESP,FW
201,Eddy Silvestre,/en/players/15ac2dc2/Eddy-Silvestre,15ac2dc2,Eddy-Silvest,az AZE,MF
202,Jonathan Bijimine,/en/players/d7cd475e/Jonathan-Bijimine,d7cd475e,Jonathan-Bijimi,cd COD,"DF,MF"
203,Ismael Falcón,/en/players/5d2574f2/Ismael-Falcon,5d2574f2,Ismael-Falco,es ESP,GK
204,Albert Dalmau,/en/players/a86b6281/Albert-Dalmau,86b6281,Albert-Dalmau,es ESP,DF
205,Jean Paul Pineda,/en/players/58adf401/Jean-Paul-Pineda,58adf401,Jean-Paul-Pined,cl CHI,FW
206,Moha,/en/players/2a54afab/Moha,2a54afab,Moh,es ESP,FW
207,Javi Galán,/en/players/a4b00319/Javi-Galan,4b00319,Javi-G,es ESP,"DF,MF"
208,Abel Moreno Zorrero,/en/players/722295d1/Abel-Moreno-Zorrero,722295d1,Abel-Moreno-Zorrero,es ESP,DF
209,Antonio Sillero,/en/players/0cce2c7f/Antonio-Sillero,0cce2c7f,Antonio-Sillero,es ESP,GK
210,﻿Paweł Kieszek,/en/players/8dbddd2b/Pawel-Kieszek,8dbddd2b,Pawel-Kieszek,pl POL,GK
211,Rodri,/en/players/5200dce9/Rodri,5200dce9,Rodri,es ESP,FW
212,José Antonio Caro,/en/players/02e4da70/Jose-Antonio-Caro,02e4da70,Jose-Antonio-Caro,es ESP,DF
213,Juli,/en/players/f3541f8a/Juli,f3541f8a,Juli,es ESP,MF
214,Antoñito,/en/players/dbe519cf/Antonito,dbe519cf,Antonito,es ESP,DF
215,Edu Ramos,/en/players/e6793b40/Edu-Ramos,6793b40,Edu-Ramo,es ESP,MF
216,Alejandro Alfaro,/en/players/7c293728/Alejandro-Alfaro,7c293728,Alejandro-Alfaro,es ESP,"MF,FW"
217,Javi Lara,/en/players/bd1babf1/Javi-Lara,bd1babf1,Javi-L,es ESP,MF
218,Sergio Aguza,/en/players/b8e26df0/Sergio-Aguza,b8e26df0,Sergio-Aguz,es ESP,MF
219,Mariano Bíttolo,/en/players/61120693/Mariano-Bittolo,61120693,Mariano-Bittolo,ar ARG,"DF,MF"
