,Player,Link,Player_name(param),Player_id(param)
165,Valerio Foglio,/en/players/5b86a9b7/Valerio-Foglio,Valerio-Foglio,5b86a9b7
166,Massimiliano Benassi,/en/players/ddb3cf91/Massimiliano-Benassi,Massimiliano-Benassi,ddb3cf91
167,Yves Pambou,/en/players/354e2cb6/Yves-Pambou,Yves-Pambou,354e2cb6
168,Nicola Rigoni,/en/players/e327bd76/Nicola-Rigoni,Nicola-Rigoni,e327bd76
169,Andrea Cocco,/en/players/cfa29e6c/Andrea-Cocco,Andrea-Cocco,cfa29e6c
170,Paweł Bochniewicz,/en/players/9bf068be/Pawel-Bochniewicz,Pawel-Bochniewicz,9bf068be
171,Sergio Contessa,/en/players/d2db3466/Sergio-Contessa,Sergio-Contessa,d2db3466
172,Miguel Ángel Maza,/en/players/75f931e3/Miguel-Angel-Maza,Miguel-Angel-Maza,75f931e3
173,Paolo Frascatore,/en/players/2219aff6/Paolo-Frascatore,Paolo-Frascatore,2219aff6
174,Mauro Coppolaro,/en/players/47d9821b/Mauro-Coppolaro,Mauro-Coppolaro,47d9821b
175,Matteo Gentili,/en/players/aa692496/Matteo-Gentili,Matteo-Gentili,aa692496
176,Filippo Falco,/en/players/e23f56c1/Filippo-Falco,Filippo-Falco,e23f56c1
177,Pablo Caballero,/en/players/07c8d364/Pablo-Caballero,Pablo-Caballero,07c8d364
178,Francesco Salandria,/en/players/cc4aa965/Francesco-Salandria,Francesco-Salandria,cc4aa965
179,﻿Lorenzo Burzigotti,/en/players/ae6843b3/Lorenzo-Burzigotti,Lorenzo-Burzigotti,ae6843b3
180,David Aquino,/en/players/6d79c525/David-Aquino,David-Aquino,6d79c525
181,Simone Masini,/en/players/329457a9/Simone-Masini,Simone-Masini,329457a9
182,Salvatore Lancia,/en/players/19b21afe/Salvatore-Lancia,Salvatore-Lancia,19b21afe
183,Antonio Porcino,/en/players/7258d304/Antonio-Porcino,Antonio-Porcino,7258d304
184,Daniel Leone,/en/players/72fed4c1/Daniel-Leone,Daniel-Leone,72fed4c1
185,Giuseppe Maimone,/en/players/2a9dc329/Giuseppe-Maimone,Giuseppe-Maimone,2a9dc329
186,﻿Davide Bertoncini,/en/players/cab28bbe/Davide-Bertoncini,Davide-Bertoncini,cab28bbe
187,Nicolò Bianchi,/en/players/aed912d4/Nicolo-Bianchi,Nicolo-Bianchi,aed912d4
188,Alessandro Farroni,/en/players/d5ef41f8/Alessandro-Farroni,Alessandro-Farroni,d5ef41f8
189,Giuseppe Loiacono,/en/players/ede41595/Giuseppe-Loiacono,Giuseppe-Loiacono,ede41595
190,Marco Rossi,/en/players/9fe54f03/Marco-Rossi,Marco-Rossi,9fe54f03
191,Dimitris Sounas,/en/players/c10beeb8/Dimitris-Sounas,Dimitris-Sounas,c10beeb8
192,Nicolas Bresciani,/en/players/a0da7d3e/Nicolas-Bresciani,Nicolas-Bresciani,a0da7d3e
193,Niko Kirwan,/en/players/e813414f/Niko-Kirwan,Niko-Kirwan,e813414f
194,Reginaldo,/en/players/3836188b/Reginaldo,Reginaldo,3836188b
195,Simone Corazza,/en/players/190d2b9c/Simone-Corazza,Simone-Corazza,190d2b9c
196,Abdou Doumbia,/en/players/33a568b9/Abdou-Doumbia,Abdou-Doumbia,33a568b9
197,Matteo Rubin,/en/players/0473469e/Matteo-Rubin,Matteo-Rubin,0473469e
198,Daniele Gasparetto,/en/players/6b3334d5/Daniele-Gasparetto,Daniele-Gasparetto,6b3334d5
199,Enrico Guarna,/en/players/a092abf5/Enrico-Guarna,Enrico-Guarna,a092abf5
200,Lorenzo Lofaro,/en/players/bac47eb5/Lorenzo-Lofaro,Lorenzo-Lofaro,bac47eb5
201,Paolo Marchi,/en/players/f3ac57d8/Paolo-Marchi,Paolo-Marchi,f3ac57d8
202,Roberto Marino,/en/players/d080ae67/Roberto-Marino,Roberto-Marino,d080ae67
203,Lorenzo Paolucci,/en/players/5986151e/Lorenzo-Paolucci,Lorenzo-Paolucci,5986151e
204,Alex Redolfi,/en/players/9abac393/Alex-Redolfi,Alex-Redolfi,9abac393
205,﻿Lorenzo Crisetig,/en/players/f54dfca8/Lorenzo-Crisetig,Lorenzo-Crisetig,f54dfca8
206,Gianluca Di Chiara,/en/players/68852c0a/Gianluca-Di-Chiara,Gianluca-Di-Chiara,68852c0a
207,Thiago Cionek,/en/players/46f5c54d/Thiago-Cionek,Thiago-Cionek,46f5c54d
208,Enrico Del Prato,/en/players/4c6f9258/Enrico-Del-Prato,Enrico-Del-Prato,4c6f9258
209,Nícolas Andrade,/en/players/326d09ef/Nicolas-Andrade,Nicolas-Andrade,326d09ef
210,Rigoberto Rivas,/en/players/85c18ac5/Rigoberto-Rivas,Rigoberto-Rivas,85c18ac5
211,Michael Folorunsho,/en/players/c391a179/Michael-Folorunsho,Michael-Folorunsho,c391a179
212,Daniele Liotti,/en/players/9654bc3a/Daniele-Liotti,Daniele-Liotti,9654bc3a
213,Nicola Bellomo,/en/players/e69a103f/Nicola-Bellomo,Nicola-Bellomo,e69a103f
214,Dimitris Stavropoulos,/en/players/ef64a979/Dimitris-Stavropoulos,Dimitris-Stavropoulos,ef64a979
215,Simone Edera,/en/players/8697c095/Simone-Edera,Simone-Edera,8697c095
216,Adriano Montalto,/en/players/eaf3308c/Adriano-Montalto,Adriano-Montalto,eaf3308c
217,Jérémy Ménez,/en/players/41976af1/Jeremy-Menez,Jeremy-Menez,41976af1
218,Marco Crimi,/en/players/3872a972/Marco-Crimi,Marco-Crimi,3872a972
219,Ivan Lakićević,/en/players/47508c51/Ivan-Lakicevic,Ivan-Lakicevic,47508c51
220,Germán Denis,/en/players/3b64f69d/German-Denis,German-Denis,3b64f69d
221,Alessandro Plizzari,/en/players/4c109f37/Alessandro-Plizzari,Alessandro-Plizzari,4c109f37
222,Gabriele Rolando,/en/players/b39e1ade/Gabriele-Rolando,Gabriele-Rolando,b39e1ade
223,Orji Okwonkwo,/en/players/905a4f61/Orji-Okwonkwo,Orji-Okwonkwo,905a4f61
224,Christian Dalle Mura,/en/players/f32df091/Christian-Dalle-Mura,Christian-Dalle-Mura,f32df091
225,Kyle Lafferty,/en/players/3bf81c50/Kyle-Lafferty,Kyle-Lafferty,3bf81c50
226,Claudiu Micovschi,/en/players/1bb49bb9/Claudiu-Micovschi,Claudiu-Micovschi,1bb49bb9
227,Kingsley Michael,/en/players/e63e122d/Kingsley-Michael,Kingsley-Michael,e63e122d
228,Nikola Vasic,/en/players/319ef3f6/Nikola-Vasic,Nikola-Vasic,319ef3f6
229,Gabriel Charpentier,/en/players/c52bea9e/Gabriel-Charpentier,Gabriel-Charpentier,c52bea9e
230,Hachim Mastour,/en/players/e585f1c2/Hachim-Mastour,Hachim-Mastour,e585f1c2
231,Ricardo Faty,/en/players/ab19c82c/Ricardo-Faty,Ricardo-Faty,ab19c82c
232,Lorenzo Peli,/en/players/127dca3b/Lorenzo-Peli,Lorenzo-Peli,127dca3b
233,Elia Petrelli,/en/players/8eef68bb/Elia-Petrelli,Elia-Petrelli,8eef68bb
234,Luca Chierico,/en/players/81327d51/Luca-Chierico,Luca-Chierico,81327d51
235,Davide Bertoncini,/en/players/cab28bbe/Davide-Bertoncini,Davide-Bertoncini,cab28bbe
236,Giuseppe Domanico,/en/players/d6550a66/Giuseppe-Domanico,Giuseppe-Domanico,d6550a66
237,Andrea Marcucci,/en/players/2fec6b88/Andrea-Marcucci,Andrea-Marcucci,2fec6b88
238,Angelo Rechichi,/en/players/02f76785/Angelo-Rechichi,Angelo-Rechichi,02f76785
239,Stefano Turati,/en/players/bf168004/Stefano-Turati,Stefano-Turati,bf168004
240,Përparim Hetemaj,/en/players/90b70194/Perparim-Hetemaj,Perparim-Hetemaj,90b70194
241,Andrey Galabinov,/en/players/0a1efd3c/Andrey-Galabinov,Andrey-Galabinov,0a1efd3c
242,Alessandro Micai,/en/players/6ab58a9b/Alessandro-Micai,Alessandro-Micai,6ab58a9b
243,Alessandro Cortinovis,/en/players/bfc359ed/Alessandro-Cortinovis,Alessandro-Cortinovis,bfc359ed
244,Claud Adjapong,/en/players/ce5b170a/Claud-Adjapong,Claud-Adjapong,ce5b170a
245,Bruno Amione,/en/players/2df7cc43/Bruno-Amione,Bruno-Amione,2df7cc43
246,Federico Giraudo,/en/players/a1750ceb/Federico-Giraudo,Federico-Giraudo,a1750ceb
247,Federico Ricci,/en/players/524eb8c5/Federico-Ricci,Federico-Ricci,524eb8c5
248,Tomasz Kupisz,/en/players/162fc0b3/Tomasz-Kupisz,Tomasz-Kupisz,162fc0b3
249,Vasco Regini,/en/players/339c6ed4/Vasco-Regini,Vasco-Regini,339c6ed4
250,Karim Laribi,/en/players/d1437a4c/Karim-Laribi,Karim-Laribi,d1437a4c
251,Cristiano Lombardi,/en/players/f124b4c9/Cristiano-Lombardi,Cristiano-Lombardi,f124b4c9
252,Marco Tumminello,/en/players/5bdd44d8/Marco-Tumminello,Marco-Tumminello,5bdd44d8
253,Yassine Ejjaki,/en/players/8cdd7e0e/Yassine-Ejjaki,Yassine-Ejjaki,8cdd7e0e
254,Ramzi Aya,/en/players/6a1f66a7/Ramzi-Aya,Ramzi-Aya,6a1f66a7
255,Tommaso Aglietti,/en/players/c8a4812c/Tommaso-Aglietti,Tommaso-Aglietti,c8a4812c
256,Damiano Franco,/en/players/12d73e55/Damiano-Franco,Damiano-Franco,12d73e55
257,Lorenzo Gavioli,/en/players/c762ea02/Lorenzo-Gavioli,Lorenzo-Gavioli,c762ea02
258,Mario Paura,/en/players/b3587bb1/Mario-Paura,Mario-Paura,b3587bb1
259,Emanuele Foti,/en/players/d0e58a5f/Emanuele-Foti,Emanuele-Foti,d0e58a5f
260,Ottavio Garau,/en/players/d3a12897/Ottavio-Garau,Ottavio-Garau,d3a12897
261,Simone Pagni,/en/players/c3a17c67/Simone-Pagni,Simone-Pagni,c3a17c67
262,Mario Šitum,/en/players/0638becf/Mario-Situm,Mario-Situm,0638becf
263,Gabriele Carlucci,/en/players/153c2105/Gabriele-Carlucci,Gabriele-Carlucci,153c2105
264,Khadim Diop,/en/players/795341f3/Khadim-Diop,Khadim-Diop,795341f3
265,Mirco Musumeci,/en/players/12f4ec21/Mirco-Musumeci,Mirco-Musumeci,12f4ec21
266,Marcel Perri,/en/players/632f6301/Marcel-Perri,Marcel-Perri,632f6301
267,Luigi Sciammarella,/en/players/f81efa03/Luigi-Sciammarella,Luigi-Sciammarella,f81efa03
