Id,Player,Nationality,Position,Game,Games Starts,Assists,Goals,season,Player_id,Club,Minutes,Minutes 90s,Yellow Card,Red Card,Club_Id,Nationality_Id,Player_Id_DB,club
,Iván Marcano,es ESP,DF,2,2,0.0,0.0,2007-2008,7a20d90a,Racing-Santander,165,1.8,0.0,0.0,52.0,1.0,,Racing-Santander
,Jonatan Valle,es ESP,"FW,MF",8,1,0.0,0.0,2007-2008,25372a47,Racing-Santander,168,1.9,0.0,0.0,52.0,1.0,,Racing-Santander
,Christian,es ESP,DF,2,0,0.0,0.0,2007-2008,1d5a68fe,Racing-Santander,22,0.2,0.0,0.0,52.0,1.0,2867.0,Racing-Santander
,Samuel,es ESP,DF,1,0,0.0,0.0,2007-2008,7055133,Racing-Santander,15,0.2,0.0,0.0,52.0,1.0,2861.0,Racing-Santander
,Luisma,es ESP,"FW,MF",1,0,0.0,0.0,2007-2008,1b617e0a,Racing-Santander,6,0.1,0.0,0.0,52.0,1.0,2875.0,Racing-Santander
,Damián Ísmodes,pe PER,MF,1,0,,0.0,2007-2008,60cdcea6,Racing-Santander,2,0.0,0.0,0.0,52.0,57.0,2876.0,Racing-Santander
,﻿Toño,es ESP,GK,34,34,0.0,0.0,2008-2009,2ed4ea81,Racing-Santander,"2,999",33.3,3.0,1.0,52.0,1.0,2857.0,Racing-Santander
,Iván Marcano,es ESP,DF,35,34,2.0,2.0,2008-2009,7a20d90a,Racing-Santander,"2,942",32.7,8.0,1.0,52.0,1.0,,Racing-Santander
,Mehdi Lacen,dz ALG,MF,34,34,2.0,0.0,2008-2009,3a306f6,Racing-Santander,"2,846",31.6,9.0,1.0,52.0,37.0,,Racing-Santander
,Óscar Serrano,es ESP,MF,35,32,5.0,5.0,2008-2009,c862ecc5,Racing-Santander,"2,430",27.0,13.0,1.0,52.0,1.0,2859.0,Racing-Santander
,Jonathan Pereira,es ESP,FW,32,30,4.0,5.0,2008-2009,806ab4b6,Racing-Santander,"2,540",28.2,9.0,1.0,52.0,1.0,,Racing-Santander
,Pedro Munitis,es ESP,FW,29,27,8.0,2.0,2008-2009,61b5cd53,Racing-Santander,"2,448",27.2,9.0,0.0,52.0,1.0,,Racing-Santander
,Gonzalo Colsa,es ESP,MF,34,26,2.0,2.0,2008-2009,6fa12b44,Racing-Santander,"2,330",25.9,8.0,0.0,52.0,1.0,,Racing-Santander
,Pablo Pinillos Caro,es ESP,DF,29,25,0.0,1.0,2008-2009,9d19d667,Racing-Santander,"2,269",25.2,12.0,1.0,52.0,1.0,2858.0,Racing-Santander
,Ezequiel Garay,ar ARG,DF,24,24,1.0,2.0,2008-2009,c3fb1be,Racing-Santander,"2,075",23.1,6.0,1.0,52.0,5.0,84.0,Racing-Santander
,Juan Valera Espín,es ESP,"DF,MF",25,23,0.0,2.0,2008-2009,947fa33c,Racing-Santander,"1,894",21.0,5.0,0.0,52.0,1.0,,Racing-Santander
,Nikola Žigić,rs SRB,FW,19,19,1.0,13.0,2008-2009,d584e0,Racing-Santander,"1,684",18.7,10.0,0.0,52.0,28.0,,Racing-Santander
,César Navas,es ESP,DF,19,19,0.0,1.0,2008-2009,9f7ceb30,Racing-Santander,"1,648",18.3,3.0,1.0,52.0,1.0,,Racing-Santander
,Mohamed Tchité,bi BDI,FW,25,15,0.0,6.0,2008-2009,39b8619d,Racing-Santander,"1,562",17.4,3.0,0.0,52.0,98.0,2871.0,Racing-Santander
,László Sepsi,ro ROU,DF,19,14,0.0,0.0,2008-2009,8bb2be61,Racing-Santander,"1,215",13.5,4.0,0.0,52.0,51.0,2877.0,Racing-Santander
,Peter Luccin,fr FRA,MF,23,12,0.0,2.0,2008-2009,3270f1b5,Racing-Santander,"1,247",13.9,10.0,1.0,52.0,4.0,,Racing-Santander
,Toni Moral,es ESP,MF,18,11,1.0,1.0,2008-2009,5c3bf3f9,Racing-Santander,"1,028",11.4,6.0,0.0,52.0,1.0,,Racing-Santander
,José Moratón,es ESP,DF,12,10,0.0,0.0,2008-2009,f197b95a,Racing-Santander,718,8.0,4.0,0.0,52.0,1.0,2829.0,Racing-Santander
,Christian,es ESP,DF,10,8,0.0,1.0,2008-2009,1d5a68fe,Racing-Santander,643,7.1,2.0,0.0,52.0,1.0,2867.0,Racing-Santander
,Oriol Lozano,es ESP,DF,13,7,0.0,0.0,2008-2009,d23e858,Racing-Santander,875,9.7,5.0,0.0,52.0,1.0,2852.0,Racing-Santander
,Juanjo Expósito,es ESP,FW,14,4,0.0,1.0,2008-2009,f0a0b756,Racing-Santander,517,5.7,2.0,0.0,52.0,1.0,,Racing-Santander
,Fabio Coltorti,ch SUI,GK,6,4,0.0,0.0,2008-2009,6695cec2,Racing-Santander,421,4.7,0.0,0.0,52.0,39.0,2873.0,Racing-Santander
,Edu Bedia,es ESP,MF,12,2,0.0,0.0,2008-2009,2dc8077c,Racing-Santander,399,4.4,0.0,0.0,52.0,1.0,2878.0,Racing-Santander
,Luis Fernández,es ESP,DF,2,2,0.0,0.0,2008-2009,2e6263ab,Racing-Santander,164,1.8,1.0,0.0,52.0,1.0,,Racing-Santander
,Jorge Gonçalves,pt POR,"FW,MF",10,1,0.0,0.0,2008-2009,617941cb,Racing-Santander,207,2.3,0.0,0.0,52.0,3.0,2879.0,Racing-Santander
,Jorge López,es ESP,MF,1,1,0.0,0.0,2008-2009,cf66479e,Racing-Santander,73,0.8,0.0,0.0,52.0,1.0,,Racing-Santander
,Sergio Canales,es ESP,MF,6,0,1.0,0.0,2008-2009,6de370d,Racing-Santander,111,1.2,0.0,0.0,52.0,1.0,93.0,Racing-Santander
,Jesús Berrocal,es ESP,FW,3,0,0.0,1.0,2008-2009,13fba9d3,Racing-Santander,65,0.7,0.0,0.0,52.0,1.0,2880.0,Racing-Santander
,Luisma,es ESP,"FW,MF",1,0,,0.0,2008-2009,1b617e0a,Racing-Santander,11,0.1,0.0,0.0,52.0,1.0,2875.0,Racing-Santander
,Uri Santos,es ESP,FW,1,0,0.0,0.0,2008-2009,7cf4049b,Racing-Santander,11,0.1,0.0,0.0,52.0,1.0,2881.0,Racing-Santander
,José Picón,es ESP,DF,1,0,0.0,0.0,2008-2009,6960a69e,Racing-Santander,2,0.0,0.0,0.0,52.0,1.0,2882.0,Racing-Santander
,﻿Mehdi Lacen,dz ALG,MF,33,28,1.0,3.0,2009-2010,3a306f6,Racing-Santander,"2,554",28.4,4.0,0.0,52.0,37.0,,Racing-Santander
,Gonzalo Colsa,es ESP,MF,30,28,1.0,3.0,2009-2010,6fa12b44,Racing-Santander,"2,535",28.2,10.0,0.0,52.0,1.0,,Racing-Santander
,Christian,es ESP,DF,29,28,0.0,2.0,2009-2010,1d5a68fe,Racing-Santander,"2,504",27.8,6.0,0.0,52.0,1.0,2867.0,Racing-Santander
,Mohamed Tchité,bi BDI,FW,29,28,1.0,11.0,2009-2010,39b8619d,Racing-Santander,"2,111",23.5,5.0,1.0,52.0,98.0,2871.0,Racing-Santander
,Marc Torrejón,es ESP,DF,27,27,0.0,0.0,2009-2010,6d7ff2c4,Racing-Santander,"2,399",26.7,4.0,0.0,52.0,1.0,2883.0,Racing-Santander
,Pedro Munitis,es ESP,FW,29,27,7.0,0.0,2009-2010,61b5cd53,Racing-Santander,"2,180",24.2,6.0,0.0,52.0,1.0,,Racing-Santander
,Óscar Serrano,es ESP,MF,33,27,2.0,3.0,2009-2010,c862ecc5,Racing-Santander,"2,169",24.1,7.0,0.0,52.0,1.0,2859.0,Racing-Santander
,Fabio Coltorti,ch SUI,GK,23,22,0.0,0.0,2009-2010,6695cec2,Racing-Santander,"2,001",22.2,2.0,0.0,52.0,39.0,2873.0,Racing-Santander
,Pablo Pinillos Caro,es ESP,DF,23,22,0.0,0.0,2009-2010,9d19d667,Racing-Santander,"1,921",21.3,7.0,0.0,52.0,1.0,2858.0,Racing-Santander
,Papakouli Diop,sn SEN,MF,23,21,0.0,1.0,2009-2010,7329018e,Racing-Santander,"1,827",20.3,6.0,0.0,52.0,34.0,2884.0,Racing-Santander
,Henrique,br BRA,DF,22,20,0.0,1.0,2009-2010,429163de,Racing-Santander,"1,853",20.6,4.0,0.0,52.0,2.0,2885.0,Racing-Santander
,Sergio Canales,es ESP,MF,26,19,4.0,6.0,2009-2010,6de370d,Racing-Santander,"1,616",18.0,2.0,0.0,52.0,1.0,93.0,Racing-Santander
,Manuel Arana,es ESP,MF,31,17,2.0,4.0,2009-2010,81fac4d9,Racing-Santander,"1,772",19.7,3.0,0.0,52.0,1.0,,Racing-Santander
,Toño,es ESP,GK,16,16,0.0,0.0,2009-2010,2ed4ea81,Racing-Santander,"1,419",15.8,0.0,0.0,52.0,1.0,2857.0,Racing-Santander
,Oriol Lozano,es ESP,DF,19,15,0.0,0.0,2009-2010,d23e858,Racing-Santander,"1,447",16.1,6.0,2.0,52.0,1.0,2852.0,Racing-Santander
,José Ángel Crespo,es ESP,DF,14,14,1.0,0.0,2009-2010,8ec4c2f7,Racing-Santander,"1,176",13.1,5.0,1.0,52.0,1.0,,Racing-Santander
,Nasief Morris,za RSA,DF,12,12,0.0,1.0,2009-2010,0e24ab98,Racing-Santander,"1,001",11.1,6.0,1.0,52.0,60.0,2886.0,Racing-Santander
,José Moratón,es ESP,DF,11,10,0.0,0.0,2009-2010,f197b95a,Racing-Santander,827,9.2,4.0,2.0,52.0,1.0,2829.0,Racing-Santander
,Toni Moral,es ESP,MF,18,10,0.0,1.0,2009-2010,5c3bf3f9,Racing-Santander,807,9.0,3.0,0.0,52.0,1.0,,Racing-Santander
,Alexandre Geijo,es ESP,FW,19,8,2.0,1.0,2009-2010,c0787e61,Racing-Santander,821,9.1,1.0,0.0,52.0,1.0,,Racing-Santander
,Xisco,es ESP,FW,22,7,0.0,3.0,2009-2010,d2790f7a,Racing-Santander,927,10.3,5.0,0.0,52.0,1.0,,Racing-Santander
,Luis García,es ESP,MF,15,4,0.0,0.0,2009-2010,5c8d2b7,Racing-Santander,587,6.5,2.0,0.0,52.0,1.0,,Racing-Santander
,László Sepsi,ro ROU,DF,5,4,0.0,0.0,2009-2010,8bb2be61,Racing-Santander,381,4.2,0.0,0.0,52.0,51.0,2877.0,Racing-Santander
,Iván Bolado,gq EQG,FW,12,3,2.0,2.0,2009-2010,5686e45d,Racing-Santander,426,4.7,2.0,0.0,52.0,10.0,2872.0,Racing-Santander
,Osmar,es ESP,"DF,MF",1,1,0.0,0.0,2009-2010,8598175c,Racing-Santander,90,1.0,0.0,0.0,52.0,1.0,2887.0,Racing-Santander
,Edu Bedia,es ESP,MF,5,0,0.0,0.0,2009-2010,2dc8077c,Racing-Santander,77,0.9,0.0,0.0,52.0,1.0,2878.0,Racing-Santander
,Juanjo Expósito,es ESP,FW,1,0,0.0,0.0,2009-2010,f0a0b756,Racing-Santander,34,0.4,0.0,0.0,52.0,1.0,,Racing-Santander
,Luisma,es ESP,"FW,MF",1,0,0.0,0.0,2009-2010,1b617e0a,Racing-Santander,21,0.2,0.0,0.0,52.0,1.0,2875.0,Racing-Santander
,Mario Ortiz Ruiz,es ESP,MF,2,0,0.0,0.0,2009-2010,82661dc4,Racing-Santander,14,0.2,0.0,0.0,52.0,1.0,2888.0,Racing-Santander
,﻿Toño,es ESP,GK,37,37,0.0,0.0,2010-2011,2ed4ea81,Racing-Santander,"3,330",37.0,5.0,0.0,52.0,1.0,2857.0,Racing-Santander
,Marc Torrejón,es ESP,DF,36,36,1.0,1.0,2010-2011,6d7ff2c4,Racing-Santander,"3,150",35.0,5.0,0.0,52.0,1.0,2883.0,Racing-Santander
,Henrique,br BRA,DF,35,35,1.0,2.0,2010-2011,429163de,Racing-Santander,"3,078",34.2,8.0,1.0,52.0,2.0,2885.0,Racing-Santander
,Pedro Munitis,es ESP,FW,36,33,4.0,1.0,2010-2011,61b5cd53,Racing-Santander,"2,830",31.4,9.0,1.0,52.0,1.0,,Racing-Santander
,Gonzalo Colsa,es ESP,MF,31,30,1.0,2.0,2010-2011,6fa12b44,Racing-Santander,"2,660",29.6,8.0,0.0,52.0,1.0,,Racing-Santander
,Kennedy Bakircioglü,se SWE,MF,32,30,3.0,6.0,2010-2011,f6792b79,Racing-Santander,"2,339",26.0,5.0,0.0,52.0,41.0,2889.0,Racing-Santander
,Markus Rosenberg,se SWE,FW,33,29,0.0,9.0,2010-2011,5faa73aa,Racing-Santander,"2,391",26.6,9.0,1.0,52.0,41.0,,Racing-Santander
,Domingo Cisma,es ESP,DF,32,27,1.0,0.0,2010-2011,4d85b73c,Racing-Santander,"2,415",26.8,7.0,1.0,52.0,1.0,,Racing-Santander
,Mehdi Lacen,dz ALG,MF,33,24,1.0,1.0,2010-2011,3a306f6,Racing-Santander,"2,336",26.0,5.0,1.0,52.0,37.0,,Racing-Santander
,Francis,es ESP,"DF,MF",24,20,1.0,0.0,2010-2011,4c7c24,Racing-Santander,"1,841",20.5,4.0,1.0,52.0,1.0,2890.0,Racing-Santander
,Pablo Pinillos Caro,es ESP,DF,20,19,2.0,2.0,2010-2011,9d19d667,Racing-Santander,"1,638",18.2,5.0,0.0,52.0,1.0,2858.0,Racing-Santander
,Adrián González,es ESP,MF,23,16,2.0,0.0,2010-2011,57ebd662,Racing-Santander,"1,311",14.6,2.0,0.0,52.0,1.0,,Racing-Santander
,Ariel Nahuelpán,ar ARG,FW,30,15,0.0,3.0,2010-2011,3334db7c,Racing-Santander,"1,376",15.3,2.0,0.0,52.0,5.0,2891.0,Racing-Santander
,Christian,es ESP,DF,18,13,0.0,3.0,2010-2011,1d5a68fe,Racing-Santander,"1,249",13.9,1.0,1.0,52.0,1.0,2867.0,Racing-Santander
,Papakouli Diop,sn SEN,MF,19,13,1.0,0.0,2010-2011,7329018e,Racing-Santander,"1,060",11.8,5.0,0.0,52.0,34.0,2884.0,Racing-Santander
,Giovani dos Santos,mx MEX,"FW,MF",16,9,1.0,5.0,2010-2011,7dba6233,Racing-Santander,958,10.6,1.0,0.0,52.0,20.0,,Racing-Santander
,Alexandros Tziolis,gr GRE,MF,10,8,0.0,0.0,2010-2011,99138b2e,Racing-Santander,731,8.1,1.0,0.0,52.0,55.0,2892.0,Racing-Santander
,Iván Bolado,gq EQG,FW,19,7,0.0,1.0,2010-2011,5686e45d,Racing-Santander,733,8.1,2.0,0.0,52.0,10.0,2872.0,Racing-Santander
,Manuel Arana,es ESP,MF,14,5,1.0,1.0,2010-2011,81fac4d9,Racing-Santander,587,6.5,3.0,0.0,52.0,1.0,,Racing-Santander
,Álvaro González,es ESP,DF,3,3,0.0,0.0,2010-2011,42dcf26d,Racing-Santander,261,2.9,2.0,0.0,52.0,1.0,,Racing-Santander
,Osmar,es ESP,"DF,MF",4,2,0.0,0.0,2010-2011,8598175c,Racing-Santander,258,2.9,0.0,0.0,52.0,1.0,2887.0,Racing-Santander
,Waldo Ponce,cl CHI,DF,2,2,0.0,0.0,2010-2011,d10210a7,Racing-Santander,180,2.0,0.0,0.0,52.0,31.0,2893.0,Racing-Santander
,Julián Luque Conde,es ESP,"FW,MF",7,1,1.0,0.0,2010-2011,61d8d347,Racing-Santander,226,2.5,0.0,0.0,52.0,1.0,2894.0,Racing-Santander
,Mario Fernández,es ESP,GK,1,1,0.0,0.0,2010-2011,02c89cb6,Racing-Santander,90,1.0,0.0,0.0,52.0,1.0,,Racing-Santander
,Mohamed Tchité,bi BDI,FW,1,1,0.0,0.0,2010-2011,39b8619d,Racing-Santander,90,1.0,0.0,0.0,52.0,98.0,2871.0,Racing-Santander
,Ramón Arcas,es ESP,MF,1,1,0.0,0.0,2010-2011,40fc30d6,Racing-Santander,78,0.9,0.0,0.0,52.0,1.0,2895.0,Racing-Santander
,Tato,es ESP,MF,2,1,0.0,0.0,2010-2011,03c45164,Racing-Santander,78,0.9,0.0,0.0,52.0,1.0,2896.0,Racing-Santander
,Edu Bedia,es ESP,MF,6,0,0.0,0.0,2010-2011,2dc8077c,Racing-Santander,80,0.9,0.0,0.0,52.0,1.0,2878.0,Racing-Santander
,Óscar Serrano,es ESP,MF,4,0,0.0,1.0,2010-2011,c862ecc5,Racing-Santander,57,0.6,1.0,0.0,52.0,1.0,2859.0,Racing-Santander
,﻿Álvaro González,es ESP,DF,34,34,0.0,1.0,2011-2012,42dcf26d,Racing-Santander,"3,028",33.6,14.0,0.0,52.0,1.0,,Racing-Santander
,Papakouli Diop,sn SEN,MF,34,33,4.0,1.0,2011-2012,7329018e,Racing-Santander,"2,856",31.7,13.0,2.0,52.0,34.0,2884.0,Racing-Santander
,Adrián González,es ESP,MF,35,29,4.0,3.0,2011-2012,57ebd662,Racing-Santander,"2,357",26.2,5.0,0.0,52.0,1.0,,Racing-Santander
,Marc Torrejón,es ESP,DF,29,27,0.0,1.0,2011-2012,6d7ff2c4,Racing-Santander,"2,408",26.8,3.0,0.0,52.0,1.0,2883.0,Racing-Santander
,Bernardo Espinosa,co COL,DF,25,25,0.0,2.0,2011-2012,4242011c,Racing-Santander,"2,205",24.5,4.0,0.0,52.0,19.0,,Racing-Santander
,Domingo Cisma,es ESP,DF,26,25,0.0,0.0,2011-2012,4d85b73c,Racing-Santander,"2,195",24.4,9.0,1.0,52.0,1.0,,Racing-Santander
,Toño,es ESP,GK,25,25,0.0,0.0,2011-2012,2ed4ea81,Racing-Santander,"2,162",24.0,5.0,1.0,52.0,1.0,2857.0,Racing-Santander
,Cristhian Stuani,uy URU,"FW,MF",32,24,2.0,9.0,2011-2012,220c11f1,Racing-Santander,"2,166",24.1,7.0,0.0,52.0,8.0,2897.0,Racing-Santander
,Manuel Arana,es ESP,MF,28,22,2.0,2.0,2011-2012,81fac4d9,Racing-Santander,"2,022",22.5,8.0,0.0,52.0,1.0,,Racing-Santander
,Pedro Munitis,es ESP,FW,32,22,2.0,0.0,2011-2012,61b5cd53,Racing-Santander,"1,975",21.9,7.0,1.0,52.0,1.0,,Racing-Santander
,Francis,es ESP,"DF,MF",22,22,0.0,0.0,2011-2012,4c7c24,Racing-Santander,"1,867",20.7,5.0,1.0,52.0,1.0,2890.0,Racing-Santander
,Christian,es ESP,DF,20,14,0.0,1.0,2011-2012,1d5a68fe,Racing-Santander,"1,362",15.1,7.0,0.0,52.0,1.0,2867.0,Racing-Santander
,Lautaro Acosta,ar ARG,"FW,MF",21,14,0.0,2.0,2011-2012,2a3af4d5,Racing-Santander,"1,259",14.0,4.0,0.0,52.0,5.0,,Racing-Santander
,Jairo Samperio,es ESP,"FW,MF",25,14,4.0,2.0,2011-2012,c0a0c18f,Racing-Santander,"1,250",13.9,2.0,0.0,52.0,1.0,,Racing-Santander
,Gonzalo Colsa,es ESP,MF,18,14,0.0,1.0,2011-2012,6fa12b44,Racing-Santander,"1,219",13.5,4.0,0.0,52.0,1.0,,Racing-Santander
,Mario Fernández,es ESP,GK,13,12,0.0,0.0,2011-2012,02c89cb6,Racing-Santander,"1,124",12.5,2.0,0.0,52.0,1.0,,Racing-Santander
,Marcos Gullón,es ESP,MF,10,9,0.0,0.0,2011-2012,80a6cb7f,Racing-Santander,673,7.5,4.0,1.0,52.0,1.0,,Racing-Santander
,Julián Luque Conde,es ESP,"FW,MF",15,8,1.0,0.0,2011-2012,61d8d347,Racing-Santander,583,6.5,2.0,0.0,52.0,1.0,2894.0,Racing-Santander
,Edu Bedia,es ESP,MF,11,7,1.0,0.0,2011-2012,2dc8077c,Racing-Santander,701,7.8,2.0,0.0,52.0,1.0,2878.0,Racing-Santander
,Alexandros Tziolis,gr GRE,MF,12,6,0.0,0.0,2011-2012,99138b2e,Racing-Santander,614,6.8,2.0,0.0,52.0,55.0,2892.0,Racing-Santander
,Osmar,es ESP,"DF,MF",8,5,0.0,0.0,2011-2012,8598175c,Racing-Santander,557,6.2,4.0,0.0,52.0,1.0,2887.0,Racing-Santander
,Ariel Nahuelpán,ar ARG,FW,10,5,0.0,2.0,2011-2012,3334db7c,Racing-Santander,472,5.2,1.0,1.0,52.0,5.0,2891.0,Racing-Santander
,Mamadou Koné,ci CIV,FW,6,5,0.0,0.0,2011-2012,85b9dca0,Racing-Santander,396,4.4,0.0,0.0,52.0,35.0,,Racing-Santander
,Óscar Serrano,es ESP,MF,8,4,0.0,0.0,2011-2012,c862ecc5,Racing-Santander,411,4.6,1.0,0.0,52.0,1.0,2859.0,Racing-Santander
,Quique Rivero,es ESP,MF,4,4,0.0,0.0,2011-2012,0204d102,Racing-Santander,360,4.0,1.0,0.0,52.0,1.0,2898.0,Racing-Santander
,Khouma Babacar,sn SEN,FW,8,4,0.0,0.0,2011-2012,422ec08a,Racing-Santander,340,3.8,1.0,0.0,52.0,34.0,,Racing-Santander
,Kennedy Bakircioglü,se SWE,MF,7,2,1.0,0.0,2011-2012,f6792b79,Racing-Santander,298,3.3,0.0,0.0,52.0,41.0,2889.0,Racing-Santander
,José Picón,es ESP,DF,3,2,0.0,0.0,2011-2012,6960a69e,Racing-Santander,189,2.1,0.0,0.0,52.0,1.0,2882.0,Racing-Santander
,Daniel Sotres,es ESP,GK,2,1,0.0,0.0,2011-2012,0a02a8fa,Racing-Santander,134,1.5,0.0,0.0,52.0,1.0,,Racing-Santander
,Javi Martínez,es ESP,FW,4,0,0.0,0.0,2011-2012,95e8b24a,Racing-Santander,84,0.9,1.0,0.0,52.0,1.0,2899.0,Racing-Santander
,Jaime Isuardi,es ESP,FW,2,0,0.0,0.0,2011-2012,b844581,Racing-Santander,38,0.4,0.0,0.0,52.0,1.0,2900.0,Racing-Santander
,Borja García,es ESP,DF,1,0,0.0,0.0,2011-2012,13c3bec9,Racing-Santander,23,0.3,0.0,0.0,52.0,1.0,2901.0,Racing-Santander
,﻿Francis,es ESP,"DF,MF",38,38,0.0,0.0,2012-2013,4c7c24,Racing-Santander,"3,289",36.5,14.0,1.0,52.0,1.0,2890.0,Racing-Santander
,Héctor Yuste,es ESP,"DF,MF",34,32,0.0,1.0,2012-2013,f50a668a,Racing-Santander,"2,887",32.1,4.0,0.0,52.0,1.0,,Racing-Santander
,Jairo Samperio,es ESP,"FW,MF",38,30,3.0,10.0,2012-2013,c0a0c18f,Racing-Santander,"2,616",29.1,8.0,1.0,52.0,1.0,,Racing-Santander
,David Ferreiro,es ESP,"FW,MF",35,30,7.0,1.0,2012-2013,8970907e,Racing-Santander,"2,525",28.1,4.0,0.0,52.0,1.0,2902.0,Racing-Santander
,Mario Fernández,es ESP,GK,29,29,0.0,0.0,2012-2013,02c89cb6,Racing-Santander,"2,563",28.5,5.0,0.0,52.0,1.0,,Racing-Santander
,Marcos Gullón,es ESP,MF,34,28,0.0,4.0,2012-2013,80a6cb7f,Racing-Santander,"2,539",28.2,7.0,0.0,52.0,1.0,,Racing-Santander
,Carlos Bocanegra,us USA,DF,23,23,1.0,0.0,2012-2013,c76a89aa,Racing-Santander,"2,020",22.4,8.0,0.0,52.0,75.0,2903.0,Racing-Santander
,Albert Dorca,es ESP,MF,22,21,1.0,2.0,2012-2013,01c3b68a,Racing-Santander,"1,834",20.4,5.0,1.0,52.0,1.0,2904.0,Racing-Santander
,Tiago Pinto,pt POR,DF,19,19,1.0,1.0,2012-2013,7bfde19,Racing-Santander,"1,622",18.0,4.0,0.0,52.0,3.0,,Racing-Santander
,Óscar Pérez,es ESP,MF,30,18,1.0,2.0,2012-2013,4ae5f6a,Racing-Santander,"1,569",17.4,7.0,1.0,52.0,1.0,2905.0,Racing-Santander
,Martí Crespí,es ESP,DF,18,17,0.0,0.0,2012-2013,bb2d18be,Racing-Santander,"1,516",16.8,3.0,0.0,52.0,1.0,,Racing-Santander
,Quini,es ESP,FW,21,17,1.0,3.0,2012-2013,b807947b,Racing-Santander,"1,432",15.9,5.0,0.0,52.0,1.0,2906.0,Racing-Santander
,Mamadou Koné,ci CIV,FW,36,14,5.0,5.0,2012-2013,85b9dca0,Racing-Santander,"1,716",19.1,7.0,0.0,52.0,35.0,,Racing-Santander
,Gai Assulin,il ISR,MF,27,14,2.0,3.0,2012-2013,ba776102,Racing-Santander,"1,463",16.3,3.0,0.0,52.0,45.0,,Racing-Santander
,Borja Docal,es ESP,"DF,MF",17,14,0.0,1.0,2012-2013,754dd22a,Racing-Santander,"1,314",14.6,4.0,0.0,52.0,1.0,2907.0,Racing-Santander
,Juanmi,es ESP,"FW,MF",19,14,0.0,0.0,2012-2013,84399660,Racing-Santander,"1,144",12.7,2.0,1.0,52.0,1.0,,Racing-Santander
,Daniel Sotres,es ESP,GK,14,13,0.0,0.0,2012-2013,0a02a8fa,Racing-Santander,"1,217",13.5,2.0,0.0,52.0,1.0,,Racing-Santander
,Álex Goikoetxea,es ESP,DF,13,13,1.0,1.0,2012-2013,96e3064d,Racing-Santander,"1,148",12.8,1.0,0.0,52.0,1.0,2908.0,Racing-Santander
,Hameur Bouazza,dz ALG,"FW,MF",17,13,1.0,0.0,2012-2013,baca4d08,Racing-Santander,"1,014",11.3,3.0,0.0,52.0,37.0,2909.0,Racing-Santander
,Andreu Guerao,es ESP,MF,13,11,0.0,0.0,2012-2013,2358bf6a,Racing-Santander,"1,011",11.2,4.0,0.0,52.0,1.0,2910.0,Racing-Santander
,David Rochela,es ESP,DF,12,11,1.0,0.0,2012-2013,c3499f5,Racing-Santander,984,10.9,1.0,0.0,52.0,1.0,,Racing-Santander
,Andrija Kaluđerović,rs SRB,FW,18,10,0.0,3.0,2012-2013,20fa7deb,Racing-Santander,918,10.2,2.0,0.0,52.0,28.0,2911.0,Racing-Santander
,Jorge Alonso,es ESP,MF,13,8,0.0,0.0,2012-2013,2c619fad,Racing-Santander,682,7.6,4.0,0.0,52.0,1.0,,Racing-Santander
,Dani Bautista,es ESP,DF,9,7,0.0,0.0,2012-2013,135b0a5e,Racing-Santander,649,7.2,0.0,0.0,52.0,1.0,2912.0,Racing-Santander
,Ruymán Hernández,es ESP,DF,5,5,0.0,0.0,2012-2013,4d598125,Racing-Santander,450,5.0,2.0,0.0,52.0,1.0,2913.0,Racing-Santander
,Antonio Longás,es ESP,MF,6,4,0.0,0.0,2012-2013,d7821711,Racing-Santander,287,3.2,0.0,0.0,52.0,1.0,2914.0,Racing-Santander
,Gaizka Saizar,es ESP,FW,9,3,0.0,0.0,2012-2013,5a706676,Racing-Santander,317,3.5,2.0,0.0,52.0,1.0,2915.0,Racing-Santander
,Quique Rivero,es ESP,MF,4,2,0.0,0.0,2012-2013,0204d102,Racing-Santander,182,2.0,2.0,0.0,52.0,1.0,2898.0,Racing-Santander
,César de la Hoz,es ESP,MF,2,2,0.0,0.0,2012-2013,60abea75,Racing-Santander,180,2.0,0.0,0.0,52.0,1.0,2916.0,Racing-Santander
,Gonzalo Herrero,es ESP,"DF,MF",2,1,0.0,0.0,2012-2013,48b5fbcd,Racing-Santander,116,1.3,0.0,0.0,52.0,1.0,2917.0,Racing-Santander
,Javi Barrio,es ESP,DF,1,1,0.0,0.0,2012-2013,5e85bab4,Racing-Santander,90,1.0,1.0,0.0,52.0,1.0,2918.0,Racing-Santander
,Julián Luque Conde,es ESP,"FW,MF",7,0,0.0,0.0,2012-2013,61d8d347,Racing-Santander,150,1.7,2.0,0.0,52.0,1.0,2894.0,Racing-Santander
,Jaime Isuardi,es ESP,FW,1,0,0.0,0.0,2012-2013,b844581,Racing-Santander,17,0.2,0.0,0.0,52.0,1.0,2900.0,Racing-Santander
,﻿Iñaki Sáenz,es ESP,MF,41,41,5.0,3.0,2014-2015,995e3a10,Racing-Santander,"3,543",39.4,11.0,0.0,52.0,1.0,2919.0,Racing-Santander
,Pedro Orfila,es ESP,DF,39,39,0.0,0.0,2014-2015,38c114e,Racing-Santander,"3,406",37.8,8.0,0.0,52.0,1.0,2920.0,Racing-Santander
,Juanpe,es ESP,DF,36,34,1.0,3.0,2014-2015,1633fc8a,Racing-Santander,"3,094",34.4,15.0,0.0,52.0,1.0,,Racing-Santander
